"","Instrument","Holdings Filing Date","Earliest Holdings Date","Holdings Pct Of Traded Shares Held","Investor Shares Held","Holdings Value Held","Investor Full Name","Holdings Filing Type","Investor Parent Type Description","Investor Turnover","Investor Turnover code","Investor Turnover %","Investor Portfolio Number Of Securities Held","Investor Portfolio Num Of  Securities Bought","Investor Portfolio Number Of Securities Sold","Holdings Percent of  Portfolio","Investor Type Description","Investor Investment Style Code","Investor Investment Orientation","Investor Address Region","Investor Address Country"
"588","ENI.MI","2017-06-30","2017-06-30","0.0001","4644","69811.39","Olympia Wealth Management Ltd","Aggregate MFs","Investment Managers","MED","MED","81.0695","507","232","227","0.0","Investment Advisor",".","Active","Europe","United Kingdom"
"589","ENI.MI","2017-04-30","2017-04-30","0.0001","4585","71283.91","Plato Investment Management Limited","Aggregate MFs","Investment Managers",".",".",".","2627","661","978","0.0","Investment Advisor","Yield","Passive","Asia / Pacific","Australia"
"590","ENI.MI","2017-12-31","2016-11-30","0.0001","4317","71465.78","UBS Asset Management (Australia) Ltd.","Aggregate MFs","Investment Managers","MED","MED","58.3533","1311","205","43","0.0","Investment Advisor","GARP","Active","Asia / Pacific","Australia"
"591","ENI.MI","2017-09-30","2017-09-30","0.0001","4302","71140.88","Kinea Investimentos Ltda.","Aggregate MFs","Investment Managers","HIGH","HIGH","197.1757","2293","333","394","0.0","Investment Advisor/Hedge Fund","Hedge Fund","Active","Latin America","Brazil"
"592","ENI.MI","2016-12-31","2016-12-31","0.0001","4000","65054.8","Piguet Galland & Cie SA","Aggregate MFs","Investment Managers","LOW","LOW","15.0865","484","403","248","0.0","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Switzerland"
"593","ENI.MI","2017-11-30","2009-03-31","0.0001","3930","64596.46","QS Investors, LLC_NLE","Aggregate MFs","Investment Managers","MED","MED","55.5444","119","13","50","0.0","Investment Advisor/Hedge Fund",".","Passive","North America","United States"
"594","ENI.MI","2017-12-31","2008-03-31","0.0001","3915","64810.87","IQAM Invest GmbH","Aggregate MFs","Investment Managers","HIGH","HIGH","125.0822","4945","1520","3403","0.0","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Austria"
"595","ENI.MI","2017-12-31","2015-07-31","0.0001","3810","63072.66","ProFund Advisors LLC","Aggregate MFs","Investment Managers","LOW","LOW","37.8179","1014","858","698","0.0","Investment Advisor","Index","Passive","North America","United States"
"596","ENI.MI","2017-12-31","1997-09-30","0.0001","3769","62393.91","Creand Wealth Management","Aggregate MFs","Investment Managers","LOW","LOW","19.3737","2845","117","2734","0.0","Investment Advisor","Yield","Active","Europe","Spain"
"597","ENI.MI","2016-09-30","2015-06-30","0.0001","3705","53378.31","Wilmington Trust Investment Advisors, Inc.","Aggregate MFs","Investment Managers","LOW","LOW","30.3873","2264","968","2111","0.0","Investment Advisor","Core Value","Active","North America","United States"
"598","ENI.MI","2017-12-31","2011-02-28","0.0001","3660","60589.47","Assenagon Asset Management S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","229.5197","2374","1269","1339","0.0","Investment Advisor","Index","Passive","Europe","Germany"
"599","ENI.MI","2017-03-31","2008-04-30","0.0001","3645","59581.53","Kathrein Capital Management AG","Aggregate MFs","Investment Managers","MED","MED","64.2743","464","78","628","0.0","Investment Advisor",".","Active","Europe","Austria"
"600","ENI.MI","2016-12-31","2013-09-30","0.0001","3627","58988.32","MFS International (U.K.) Limited","Aggregate MFs","Investment Managers","LOW","LOW","19.6664","135","38","91","0.0","Investment Advisor","Core Growth","Active","Europe","United Kingdom"
"601","ENI.MI","2016-06-30","1999-09-30","0.0001","3536","57010.57","Inversis Gestión, S.A., SGIIC","Aggregate MFs","Investment Managers","HIGH","HIGH","100.5342","190","25","134","0.0","Investment Advisor","GARP","Active","Europe","Spain"
"602","ENI.MI","2017-12-31","2008-06-30","0.0001","3322","54994.05","Trea Asset Management S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers","MED","MED","90.1114","254","25","168","0.0","Investment Advisor/Hedge Fund","Core Value","Active","Europe","Spain"
"603","ENI.MI","2017-03-31","2016-03-31","0.0001","3306","54040.21","J. de Demandolx Gestion S.A.","Aggregate MFs","Investment Managers","MED","MED","80.2954","50","10","69","0.0","Investment Advisor",".","Active","Europe","France"
"604","ENI.MI","2017-12-31","2015-12-31","0.0001","3225","53388.26","IST Investmentstiftung","Aggregate MFs","Investment Managers","LOW","LOW","0.0","462","245","225","0.0","Foundation","Core Value","Active","Europe","Switzerland"
"605","ENI.MI","2017-03-31","2009-09-30","0.0001","3220","52634.44","Zarifi Gestion","Aggregate MFs","Investment Managers","LOW","LOW","14.7569","320","134","82","0.0","Investment Advisor",".","Active","Europe","France"
"606","ENI.MI","2017-06-30","2014-03-31","0.0001","3102","46631.13","IQ EQ Fund Management (Ireland) Limited","Aggregate MFs","Investment Managers","LOW","LOW","25.1714","1169","402","525","0.0","Investment Advisor","Core Growth","Active","Europe","Ireland"
"607","ENI.MI","2017-12-31","2017-12-31","0.0001","3094","51219.62","Resona Asset Management Co., Ltd.","Aggregate MFs","Investment Managers",".",".",".","1169","495","482","0.0","Investment Advisor",".","Active","Asia / Pacific","Japan"
"608","ENI.MI","2016-06-30","2010-06-30","0.0001","3000","48368.7","Asesores y Gestores Financieros Fondos, SGIIC, S.A.","Aggregate MFs","Investment Managers","LOW","LOW","3.7006","2364","379","1639","0.0","Investment Advisor/Hedge Fund","Yield","Active","Europe","Spain"
"609","ENI.MI","2017-01-31","2013-12-31","0.0001","3000","46019.4","Banca Aletti & C S.p.A","Aggregate MFs","Investment Managers","MED","MED","93.0023","52","8","55","0.0","Bank and Trust",".","Active","Europe","Italy"
"610","ENI.MI","2017-12-05","2006-12-31","0.0001","2900","48008.05","PGIM Japan Co., Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","0.0","72","50","843","0.0","Investment Advisor","Index","Passive","Asia / Pacific","Japan"
"611","ENI.MI","2017-10-31","2017-08-31","0.0001","2850","46592.37","ArcInvest AG","Aggregate MFs","Investment Managers",".",".",".","548","133","391","0.0","Investment Advisor",".","Active","Europe","Liechtenstein"
"612","ENI.MI","2017-12-31","2017-03-31","0.0001","2850","47180.33","VI Vorsorgeinvest AG","Aggregate MFs","Investment Managers","MED","MED","67.3605","299","55","307","0.0","Investment Advisor",".","Active","Europe","Switzerland"
"613","ENI.MI","2017-02-28","2001-03-31","0.0001","2780","42686.34","T&D Asset Management Co., Ltd.","Aggregate MFs","Investment Managers","MED","MED","79.4931","3276","1941","1978","0.0","Investment Advisor","GARP","Active","Asia / Pacific","Japan"
"614","ENI.MI","2017-12-31","2016-12-31","0.0001","2743","45409.0","Schroder Investment Management (Hong Kong) Ltd.","Aggregate MFs","Investment Managers","MED","MED","59.2976","440","70","428","0.0","Investment Advisor/Hedge Fund","GARP","Active","Asia / Pacific","Hong Kong"
"615","ENI.MI","2017-12-31","2012-12-31","0.0001","2700","44697.15","Nymbus Capital","Aggregate MFs","Investment Managers","HIGH","HIGH","137.0904","2601","1139","1829","0.0","Investment Advisor","Hedge Fund","Active","North America","Canada"
"616","ENI.MI","2017-12-31","2017-02-28","0.0001","2505","41469.02","First Sentier Investments (U.K.) Ltd","Aggregate MFs","Investment Managers","MED","MED","54.1939","40","11","8","0.0","Investment Advisor",".","Active","Europe","United Kingdom"
"617","ENI.MI","2016-06-30","2001-09-30","0.0001","2500","40307.25","Novo Banco Gestion, SGIIC, S.A.","Aggregate MFs","Investment Managers","LOW","LOW","32.6391","44","44","0","0.0","Investment Advisor","Growth","Active","Europe","Spain"
"618","ENI.MI","2016-12-31","2003-06-30","0.0001","2500","40659.25","NS Partners Europe SA","Aggregate MFs","Investment Managers","MED","MED","88.4409","360","70","346","0.0","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","Switzerland"
"619","ENI.MI","2017-12-31","2016-10-31","0.0001","2458","40690.97","Cambiar Investors LLC","Aggregate MFs","Investment Managers","MED","MED","53.1889","520","200","301","0.0","Investment Advisor/Hedge Fund","Core Value","Active","North America","United States"
"620","ENI.MI","2017-12-31","2012-10-31","0.0001","2279","37727.71","St. Galler Kantonalbank AG","Aggregate MFs","Investment Managers","LOW","LOW","35.3259","409","191","384","0.0","Investment Advisor","Core Value","Active","Europe","Switzerland"
"621","ENI.MI","2017-05-31","1998-12-31","0.0001","2061","32643.35","Merrion Investment Managers","Aggregate MFs","Investment Managers","HIGH","HIGH","160.4665","741","155","337","0.0","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Ireland"
"622","ENI.MI","2017-12-31","2005-06-30","0.0001","2042","33804.29","Desjardins Global Asset Management","Aggregate MFs","Investment Managers","LOW","LOW","42.6598","316","146","970","0.0","Investment Advisor/Hedge Fund","Core Value","Active","North America","Canada"
"623","ENI.MI","2016-12-31","2010-09-30","0.0001","2029","32999.05","Eagle Asset Management, Inc.","Aggregate MFs","Investment Managers","LOW","LOW","39.8951","390","185","213","0.0","Investment Advisor/Hedge Fund","Core Growth","Active","North America","United States"
"624","ENI.MI","2017-12-31","2015-06-30","0.0001","2000","33109.0","Grüner Fisher Investments GmbH","Aggregate MFs","Investment Managers","HIGH","HIGH","107.6523","560","176","444","0.0","Investment Advisor",".","Active","Europe","Germany"
"625","ENI.MI","2017-12-31","2015-08-31","0.0001","2000","33109.0","Wyss & Partner, Vermögensverwaltung und Anlageberatung AG","Aggregate MFs","Investment Managers","LOW","LOW","0.0","1092","419","911","0.0","Investment Advisor",".","Active","Europe","Switzerland"
"626","ENI.MI","2017-12-31","2005-12-31","0.0001","2000","33109.0","DUX Inversores, SGIIC, S.A.","Aggregate MFs","Investment Managers","MED","MED","50.5701","2404","393","1112","0.0","Investment Advisor","Yield","Active","Europe","Spain"
"627","ENI.MI","2016-06-30","2000-09-30","0.0001","2000","32245.8","WELCOME ASSET MANAGEMENT S.G.I.I.C., S.A","Aggregate MFs","Investment Managers","LOW","LOW","15.9709","1543","1390","282","0.0","Investment Advisor","Core Growth","Active","Europe","Spain"
"628","ENI.MI","2016-06-30","2006-03-31","0.0001","1900","30633.51","Singular Asset Management SGIIC SA.","Aggregate MFs","Investment Managers","HIGH","HIGH","131.2966","71","7","25","0.0","Investment Advisor","Core Growth","Active","Europe","Spain"
"629","ENI.MI","2017-10-31","2017-09-30","0.0","1799","29410.41","Fubon Asset Management Company Ltd.","Aggregate MFs","Investment Managers","MED","MED","89.3137","1852","342","533","0.0","Investment Advisor","Core Growth","Active","Asia / Pacific","Taiwan"
"630","ENI.MI","2016-12-31","2014-06-30","0.0","1657","26948.95","Schroder Investment Management (Singapore) Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","29.8979","4568","3487","1303","0.0","Investment Advisor/Hedge Fund","GARP","Active","Asia / Pacific","Singapore"
"631","ENI.MI","2017-07-31","2014-10-31","0.0","1464","23175.36","Neuberger Berman, LLC","Aggregate MFs","Investment Managers","LOW","LOW","31.0841","87","53","75","0.0","Investment Advisor/Hedge Fund","GARP","Active","North America","United States"
"632","ENI.MI","2017-12-31","2014-01-31","0.0","1400","23176.3","Banca Passadore & C. S.p.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","103.3726","2722","1133","922","0.0","Bank and Trust",".","Active","Europe","Italy"
"633","ENI.MI","2017-12-31","2015-05-31","0.0","1302","21553.96","Mirae Asset Global Investments (USA) LLC","Aggregate MFs","Investment Managers","MED","MED","75.0075","191","11","132","0.0","Investment Advisor","Index","Passive","North America","United States"
"634","ENI.MI","2017-12-31","2015-05-31","0.0","1302","21553.96","Global X Management Company LLC_NLE","Aggregate MFs","Investment Managers","MED","MED","72.7115","344","68","442","0.0","Investment Advisor",".","Passive","North America","United States"
"635","ENI.MI","2017-12-31","1999-06-30","0.0","1103","18259.61","AMF Tjänstepension AB","Aggregate MFs","Investment Managers","LOW","LOW","23.2447","266","6","44","0.0","Pension Fund","Growth","Active","Europe","Sweden"
"636","ENI.MI","2017-12-31","2017-12-31","0.0","983","16273.07","PGIM Investments LLC","Aggregate MFs","Investment Managers","LOW","LOW","45.5198","731","37","306","0.0","Investment Advisor",".","Active","North America","United States"
"637","ENI.MI","2017-01-31","2017-01-31","0.0","956","14664.85","Resona Bank, Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","24.662","3234","1133","3090","0.0","Bank and Trust","Index","Passive","Asia / Pacific","Japan"
"638","ENI.MI","2017-12-31","2017-12-31","0.0","734","12151.0","GWL Investment Management Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","19.8446","1991","1069","2512","0.0","Investment Advisor","Core Growth","Active","North America","Canada"
"639","ENI.MI","2017-12-31","2017-04-30","0.0","523","8658.0","Thurgauer Kantonalbank","Aggregate MFs","Investment Managers","LOW","LOW","0.0","507","282","338","0.0","Bank and Trust","Specialty","Active","Europe","Switzerland"
"640","ENI.MI","2017-12-31","2015-06-30","0.0","501","8293.8","LMCG Investments, LLC","Aggregate MFs","Investment Managers","MED","MED","58.1125","49","2","49","0.0","Investment Advisor/Hedge Fund","Growth","Active","North America","United States"
"641","ENI.MI","2017-06-30","2015-06-30","0.0","479","7200.62","LGA Investissements Associé_NLE","Aggregate MFs","Investment Managers","HIGH","HIGH","137.1617","3113","2081","839","0.0","Investment Advisor",".","Active","Europe","France"
"642","ENI.MI","2016-11-30","2014-08-31","0.0","376","5229.67","Checchi Capital Advisers, LLC","Aggregate MFs","Investment Managers","LOW","LOW","37.6684","124","47","69","0.0","Investment Advisor/Hedge Fund","Hedge Fund","Active","North America","United States"
"643","ENI.MI","2017-02-28","2017-02-28","0.0","293","4498.96","Nomura Asset Management Singapore Ltd.","Aggregate MFs","Investment Managers","MED","MED","75.4269","121","6","45","0.0","Investment Advisor","Core Growth","Active","Asia / Pacific","Singapore"
"644","ENI.MI","2017-12-31","2016-10-31","0.0","274","4535.93","BlackRock Investment Management (Australia) Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","29.6199","98","25","32","0.0","Investment Advisor","Index","Passive","Asia / Pacific","Australia"
"645","ENI.MI","2017-12-31","2002-09-30","0.0","200","3310.9","INVESCO Asset Management (Japan) Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","39.0241","1182","458","750","0.0","Investment Advisor","Yield","Active","Asia / Pacific","Japan"
"646","ENI.MI","2017-12-31","2008-12-31","0.0","53","877.39","Elan Capital-Partners GmbH","Aggregate MFs","Investment Managers","MED","MED","77.6294","1037","285","333","0.0","Investment Advisor",".","Active","Europe","Germany"
"647","ENI.MI","2017-08-31","2016-11-30","0.0","0","0.0","SerMont Asset Management SA","Aggregate MFs","Investment Managers","LOW","LOW","0.0","368","43","18","0.0","Investment Advisor",".","Active","Europe","Liechtenstein"
"648","ENI.MI","2016-12-31","2015-06-30","0.0","0","0.0","Orea Capital","Aggregate MFs","Investment Managers",".",".",".","126","25","138","0.0","Investment Advisor",".","Active","Europe","Luxembourg"
"649","ENI.MI","2017-06-30","2017-03-31","0.0","0","0.0","Xact Kapitalforvaltning AB","Aggregate MFs","Investment Managers","LOW","LOW","49.0249","37","1","167","0.0","Investment Advisor","Index","Passive","Europe","Sweden"
"650","ENI.MI","2017-03-31","2016-12-31","0.0","0","0.0","GAM Capital Management (Switzerland) AG","Aggregate MFs","Investment Managers","HIGH","HIGH","206.595",".",".",".",".","Investment Advisor/Hedge Fund",".","Active","Europe","Switzerland"
"651","ENI.MI","2017-12-31","2016-11-30","0.0","0","0.0","Tassi & Co. Limited","Aggregate MFs","Investment Managers","HIGH","HIGH","100.8686",".",".",".",".","Hedge Fund","Hedge Fund","Active","Europe","United Kingdom"
"652","ENI.MI","2016-09-30","2016-09-30","0.0","0","0.0","Patrimony 1873 S.A.","Aggregate MFs","Investment Managers","MED","MED","64.9438",".",".",".",".","Investment Advisor",".","Active","Europe","Switzerland"
"653","ENI.MI","2016-10-31","2015-09-30","0.0","0","0.0","FMR Investment Management (U.K.) Limited","Aggregate MFs","Investment Managers","MED","MED","57.9785",".",".",".",".","Investment Advisor",".","Active","Europe","United Kingdom"
"654","ENI.MI","2017-06-30","2016-10-31","0.0","0","0.0","Pacer Advisors, Inc.","Aggregate MFs","Investment Managers","MED","MED","65.3294",".",".",".",".","Investment Advisor","Index","Passive","North America","United States"
"655","ENI.MI","2016-05-31","2015-12-31","0.0","0","0.0","Haitong Bank, S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","264.7719",".",".",".",".","Investment Advisor",".","Active","Europe","Portugal"
"656","ENI.MI","2017-12-31","2017-06-30","0.0","0","0.0","Ambrosetti Asset Management SIM S.p.A.","Aggregate MFs","Investment Managers","LOW","LOW","15.8661",".",".",".",".","Investment Advisor",".","Active","Europe","Italy"
"657","ENI.MI","2017-03-31","2016-02-29","0.0","0","0.0","Lombard Odier Asset Management (Europe) Ltd","Aggregate MFs","Investment Managers","MED","MED","90.1592",".",".",".",".","Investment Advisor","GARP","Active","Europe","United Kingdom"
"658","ENI.MI","2016-06-30","2014-06-30","0.0","0","0.0","Tresides Asset Management GmbH","Aggregate MFs","Investment Managers","HIGH","HIGH","115.9021",".",".",".",".","Investment Advisor",".","Active","Europe","Germany"
"659","ENI.MI","2017-03-31","2016-06-30","0.0","0","0.0","Atlas Capital Management S.A","Aggregate MFs","Investment Managers","LOW","LOW","18.6504",".",".",".",".","Investment Advisor",".","Active","Africa","Morocco"
"660","ENI.MI","2016-12-31","2013-12-31","0.0","0","0.0","Monyx Asset Management","Aggregate MFs","Investment Managers","HIGH","HIGH","193.9277",".",".",".",".","Investment Advisor",".","Active","Europe","Sweden"
"661","ENI.MI","2017-11-30","2014-11-30","0.0","0","0.0","ACA Asset management Company & Associés","Aggregate MFs","Investment Managers","HIGH","HIGH","126.5315",".",".",".",".","Investment Advisor",".","Active","Europe","France"
"662","ENI.MI","2017-09-30","2011-06-30","0.0","0","0.0","Ossiam","Aggregate MFs","Investment Managers","HIGH","HIGH","200.0094",".",".",".",".","Investment Advisor",".","Active","Europe","France"
"663","ENI.MI","2017-05-31","2013-02-28","0.0","0","0.0","ALBION FINANCE SA_NLE","Aggregate MFs","Investment Managers","LOW","LOW","0.0",".",".",".",".","Investment Advisor",".","Active","Europe","Switzerland"
"664","ENI.MI","2017-06-30","2011-09-30","0.0","0","0.0","Swiss Wealth Management SA","Aggregate MFs","Investment Managers","LOW","LOW","39.2624",".",".",".",".","Investment Advisor",".","Active","Europe","Switzerland"
"665","ENI.MI","2016-04-30","2012-09-30","0.0","0","0.0","IM Gestão de Ativos - Sociedade Gestora de Organismos de Investimento Co","Aggregate MFs","Investment Managers","MED","MED","72.9517",".",".",".",".","Investment Advisor","GARP","Active","Europe","Portugal"
"666","ENI.MI","2016-10-31","2016-05-31","0.0","0","0.0","Value Asset Management GmbH","Aggregate MFs","Investment Managers","LOW","LOW","0.0",".",".",".",".","Investment Advisor",".","Active","Europe","Germany"
"667","ENI.MI","2017-10-31","2012-12-31","0.0","0","0.0","Duemme International Luxembourg S.A._NLE","Aggregate MFs","Investment Managers","LOW","LOW","14.0376",".",".",".",".","Investment Advisor",".","Active","Europe","Luxembourg"
"668","ENI.MI","2016-12-31","2016-06-30","0.0","0","0.0","GPA Portfolio Management AG","Aggregate MFs","Investment Managers","HIGH","HIGH","107.5451",".",".",".",".","Investment Advisor",".","Active","Europe","Switzerland"
"669","ENI.MI","2017-12-31","2016-12-31","0.0","0","0.0","Midas Wealth Management SA","Aggregate MFs","Investment Managers","MED","MED","55.6132",".",".",".",".","Investment Advisor",".","Active","Europe","Luxembourg"
"670","ENI.MI","2017-08-31","2016-11-30","0.0","0","0.0","Merit Capital NV","Aggregate MFs","Investment Managers","MED","MED","65.3112",".",".",".",".","Investment Advisor",".","Active","Europe","Belgium"
"671","ENI.MI","2017-05-31","2016-03-31","0.0","0","0.0","Richard Bernstein Advisors LLC","Aggregate MFs","Investment Managers","LOW","LOW","47.4832",".",".",".",".","Investment Advisor","Core Growth","Active","North America","United States"
"672","ENI.MI","2017-06-30","2013-10-31","0.0","0","0.0","Momentum Alternative Investments SA","Aggregate MFs","Investment Managers","HIGH","HIGH","184.8414",".",".",".",".","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Switzerland"
"673","ENI.MI","2017-12-31","2013-03-31","0.0","0","0.0","Union Investment Luxembourg S.A.","Aggregate MFs","Investment Managers","MED","MED","51.0799",".",".",".",".","Investment Advisor",".","Active","Europe","Luxembourg"
"674","ENI.MI","2016-10-31","2009-02-28","0.0","0","0.0","WMR Portfolio Consulting GmbH_NLE","Aggregate MFs","Investment Managers",".",".",".",".",".",".",".","Investment Advisor",".","Active","Europe","Germany"
"675","ENI.MI","2017-05-31","2015-11-30","0.0","0","0.0","BlackRock (Luxembourg) S.A.","Aggregate MFs","Investment Managers","MED","MED","67.1395",".",".",".",".","Investment Advisor","Specialty","Passive","Europe","Luxembourg"
"676","ENI.MI","2017-06-30","2016-12-31","0.0","0","0.0","Sector Omega ASA","Aggregate MFs","Investment Managers","HIGH","HIGH","150.4264",".",".",".",".","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Norway"
"677","ENI.MI","2017-11-30","2015-11-30","0.0","0","0.0","Turgot Asset Management","Aggregate MFs","Investment Managers","LOW","LOW","0.0",".",".",".",".","Investment Advisor","Core Value","Active","Europe","France"
"678","ENI.MI","2016-09-30","2007-12-31","0.0","0","0.0","Cornerstone Capital Management Holdings LLC_NLE","Aggregate MFs","Investment Managers","MED","MED","66.154",".",".",".",".","Investment Advisor",".","Active","North America","United States"
"679","ENI.MI","2016-11-30","2015-04-30","0.0","0","0.0","Aquila AG","Aggregate MFs","Investment Managers","LOW","LOW","0.0",".",".",".",".","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","Switzerland"
"680","ENI.MI","2017-04-30","2008-06-30","0.0","0","0.0","Michael Pintarelli Finanzdienstleistungen AG","Aggregate MFs","Investment Managers","LOW","LOW","27.2387",".",".",".",".","Investment Advisor",".","Active","Europe","Germany"
"681","ENI.MI","2016-06-30","2009-06-30","0.0","0","0.0","Albemarle Asset Management Ltd.","Aggregate MFs","Investment Managers","HIGH","HIGH","101.2787",".",".",".",".","Investment Advisor/Hedge Fund","Core Value","Active","Europe","United Kingdom"
"682","ENI.MI","2016-04-30","2012-11-30","0.0","0","0.0","Phitrust S.A.","Aggregate MFs","Investment Managers","LOW","LOW","32.8719",".",".",".",".","Investment Advisor",".","Active","Europe","France"
"683","ENI.MI","2016-09-30","2016-04-30","0.0","0","0.0","Riverfront Investment Group, LLC","Aggregate MFs","Investment Managers","MED","MED","62.6411",".",".",".",".","Investment Advisor","Core Growth","Active","North America","United States"
"684","ENI.MI","2016-12-31","2002-06-24","0.0","0","0.0","Capital World Investors","Aggregate MFs","Investment Managers","LOW","LOW","30.0391",".",".",".",".","Investment Advisor","Growth","Active","North America","United States"
"685","ENI.MI","2017-06-30","2015-01-31","0.0","0","0.0","FundLogic SAS","Aggregate MFs","Investment Managers","HIGH","HIGH","286.5447",".",".",".",".","Investment Advisor/Hedge Fund",".","Active","Europe","France"
"686","ENI.MI","2017-05-31","2008-12-31","0.0","0","0.0","Robert Beer Investment GmbH","Aggregate MFs","Investment Managers","LOW","LOW","45.2035",".",".",".",".","Investment Advisor",".","Active","Europe","Germany"
"687","ENI.MI","2016-11-30","2014-04-30","0.0","0","0.0","OceanRock Investments Inc.","Aggregate MFs","Investment Managers","LOW","LOW","16.7435",".",".",".",".","Investment Advisor",".","Passive","North America","Canada"
"688","ENI.MI","2016-06-30","2016-05-31","0.0","0","0.0","C-QUADRAT Asset Management (UK) LLP","Aggregate MFs","Investment Managers","LOW","LOW","15.7896",".",".",".",".","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","United Kingdom"
"689","ENI.MI","2016-11-30","2007-03-31","0.0","0","0.0","Fidelity Institutional Asset Management","Aggregate MFs","Investment Managers","MED","MED","58.2258",".",".",".",".","Investment Advisor","GARP","Active","North America","United States"
"690","ENI.MI","2017-09-30","2008-05-31","0.0","0","0.0","ClariVest Asset Management LLC","Aggregate MFs","Investment Managers","LOW","LOW","49.2564",".",".",".",".","Investment Advisor","GARP","Active","North America","United States"
"691","ENI.MI","2017-03-31","2009-12-31","0.0","0","0.0","FIVV AG","Aggregate MFs","Investment Managers","LOW","LOW","21.1084",".",".",".",".","Investment Advisor",".","Active","Europe","Germany"
"692","ENI.MI","2017-08-31","2017-03-31","0.0","0","0.0","DJD Partners Trust reg.","Aggregate MFs","Investment Managers","LOW","LOW","0.0",".",".",".",".","Investment Advisor/Hedge Fund",".","Active","Europe","Liechtenstein"
"693","ENI.MI","2016-12-31","2014-06-30","0.0","0","0.0","ICBC Credit Suisse Asset Management Co. Ltd.","Aggregate MFs","Investment Managers","MED","MED","68.0146",".",".",".",".","Investment Advisor","Core Growth","Active","Asia / Pacific","China (Mainland)"
"694","ENI.MI","2017-12-31","2011-12-31","0.0","0","0.0","Welzia Management SGIIC S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","130.4049",".",".",".",".","Investment Advisor","Deep Value","Active","Europe","Spain"
"695","ENI.MI","2017-03-31","2015-03-31","0.0","0","0.0","Franzen Gerber & Westphalen Asset Management GmbH","Aggregate MFs","Investment Managers","LOW","LOW","48.3507",".",".",".",".","Investment Advisor","Core Growth","Active","Europe","Germany"
"696","ENI.MI","2017-06-30","2004-03-31","0.0","0","0.0","Pharus Management S.A.","Aggregate MFs","Investment Managers","LOW","LOW","0.0",".",".",".",".","Investment Advisor/Hedge Fund","Core Value","Active","Europe","Switzerland"
"697","ENI.MI","2017-09-30","2016-04-30","0.0","0","0.0","Vector Asset Management S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","255.3582",".",".",".",".","Investment Advisor","GARP","Active","Europe","Luxembourg"
"698","ENI.MI","2017-12-31","2013-09-30","0.0","0","0.0","MIRABAUD Asset Management France SAS","Aggregate MFs","Investment Managers","MED","MED","77.6118",".",".",".",".","Investment Advisor",".","Active","Europe","France"
"699","ENI.MI","2017-07-31","2008-09-30","0.0","0","0.0","Sycomore Asset Management","Aggregate MFs","Investment Managers","MED","MED","76.3581",".",".",".",".","Investment Advisor","GARP","Active","Europe","France"
"700","ENI.MI","2016-12-31","2016-06-30","0.0","0","0.0","Controlfida (Suisse) SA","Aggregate MFs","Investment Managers","LOW","LOW","35.6122",".",".",".",".","Investment Advisor","GARP","Active","Europe","Switzerland"
"701","ENI.MI","2017-08-31","2007-12-31","0.0","0","0.0","Compass Asset Management SA","Aggregate MFs","Investment Managers","MED","MED","57.5451",".",".",".",".","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Switzerland"
"702","ENI.MI","2017-01-31","2004-03-31","0.0","0","0.0","Bellevue Asset Management (Deutschland) GmbH","Aggregate MFs","Investment Managers","MED","MED","60.5084",".",".",".",".","Investment Advisor","Core Value","Active","Europe","Germany"
"703","ENI.MI","2016-09-30","2002-03-31","0.0","0","0.0","KBI Global Investors Ltd","Aggregate MFs","Investment Managers","MED","MED","75.6041",".",".",".",".","Investment Advisor/Hedge Fund","Growth","Active","Europe","Ireland"
"704","ENI.MI","2016-06-30","2015-06-30","0.0","0","0.0","Polaris Investment Partners, Inc.","Aggregate MFs","Investment Managers",".",".",".",".",".",".",".","Hedge Fund","Hedge Fund","Active","North America","United States"
"705","ENI.MI","2017-06-30","2008-06-30","0.0","0","0.0","Dalton Strategic Partnership, L.L.P._NLE","Aggregate MFs","Investment Managers","MED","MED","63.8138",".",".",".",".","Investment Advisor/Hedge Fund",".","Active","Europe","United Kingdom"
"706","ENI.MI","2017-11-30","2012-09-30","0.0","0","0.0","Lampe Asset Management GmbH","Aggregate MFs","Investment Managers","MED","MED","57.4741",".",".",".",".","Investment Advisor","Core Value","Active","Europe","Germany"
