"","Instrument","Holdings Filing Date","Earliest Holdings Date","Holdings Pct Of Traded Shares Held","Investor Shares Held","Holdings Value Held","Investor Full Name","Holdings Filing Type","Investor Parent Type Description","Investor Turnover","Investor Turnover code","Investor Turnover %","Investor Portfolio Number Of Securities Held","Investor Portfolio Num Of  Securities Bought","Investor Portfolio Number Of Securities Sold","Holdings Percent of  Portfolio","Investor Type Description","Investor Investment Style Code","Investor Investment Orientation","Investor Address Region","Investor Address Country"
"379","ENI.MI","2019-12-31","2002-06-30","0.0012","45000","697648.64","HÖVELRAT Holding AG","Aggregate MFs","Investment Managers","LOW","LOW","12.3576","299","92","141","0.04","Investment Advisor","Yield","Active","Europe","Germany"
"380","ENI.MI","2019-12-31","1997-06-30","0.0012","45000","697648.64","PEH Wertpapier AG","Aggregate MFs","Investment Managers","LOW","LOW","37.8009","862","106","383","0.04","Investment Advisor/Hedge Fund","GARP","Active","Europe","Germany"
"381","ENI.MI","2019-11-30","1997-06-30","0.0012","45000","679770.89","Banque Lombard Odier & Cie SA","Aggregate MFs","Investment Managers","MED","MED","67.466","1514","110","378","0.08","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","Switzerland"
"382","ENI.MI","2019-12-31","2005-12-31","0.0012","44632","691943.42","Grupo Catalana Occidente, S.A.","Aggregate MFs","Investment Managers","LOW","LOW","25.8678","1054","12","86","0.09","Insurance Company","Yield","Active","Europe","Spain"
"383","ENI.MI","2019-12-31","2008-09-30","0.0012","44000","682145.34","Banca Popolare di Sondrio (Suisse) S.A.","Aggregate MFs","Investment Managers","MED","MED","52.8221","491","294","216","0.07","Bank and Trust","Core Growth","Active","Europe","Switzerland"
"384","ENI.MI","2019-12-31","2009-10-31","0.0012","43421","673168.92","WAVE Management AG","Aggregate MFs","Investment Managers","LOW","LOW","14.5084","64","64","0","0.23","Investment Advisor",".","Active","Europe","Germany"
"385","ENI.MI","2019-12-31","2002-12-31","0.0012","42263","655216.1","Sionna Investment Managers Inc.","Aggregate MFs","Investment Managers","LOW","LOW","32.6536","190","49","86","0.04","Investment Advisor","Core Value","Active","North America","Canada"
"386","ENI.MI","2018-09-30","1998-03-31","0.0012","42262","798762.45","Edmond de Rothschild (Suisse) S.A.","Aggregate MFs","Investment Managers","LOW","LOW","9.9334","136","24","221","0.0","Bank and Trust","GARP","Active","Europe","Switzerland"
"387","ENI.MI","2019-12-31","2004-12-31","0.0012","42163","653665.77","Bâloise Asset Management","Aggregate MFs","Investment Managers","MED","MED","66.3122","168","5","100","0.01","Investment Advisor","Core Growth","Active","Europe","Switzerland"
"388","ENI.MI","2018-03-31","2001-06-24","0.0011","41583","730850.33","Deutsche Bank AG (Germany)","Aggregate MFs","Investment Managers","LOW","LOW","31.3378","704","218","539","0.0","Bank and Trust","GARP","Active","Europe","Germany"
"389","ENI.MI","2019-05-31","2005-12-31","0.0011","41500","629335.57","Raiffeisen Vermögensverwaltungsbank AG","Aggregate MFs","Investment Managers","LOW","LOW","31.1206","110","23","67","0.02","Investment Advisor","Core Value","Active","Europe","Austria"
"390","ENI.MI","2019-12-31","2013-12-31","0.0011","41408","641960.77","Lyxor International Asset Management S.A.S. Deutschland_NLE","Aggregate MFs","Investment Managers","HIGH","HIGH","356.1032","1138","121","831","0.01","Investment Advisor",".","Passive","Europe","Germany"
"391","ENI.MI","2019-12-31","2009-09-30","0.0011","41341","640922.05","Deutsche Bank (Suisse) SA","Aggregate MFs","Investment Managers","MED","MED","59.7881","1226","602","864","0.1","Bank and Trust","GARP","Active","Europe","Switzerland"
"392","ENI.MI","2019-12-31","2003-06-30","0.0011","41300","640286.42","Meeschaert Amilton Asset Management","Aggregate MFs","Investment Managers","MED","MED","82.2402","534","77","313","0.0","Investment Advisor","Growth","Active","Europe","France"
"393","ENI.MI","2019-12-31","1997-03-31","0.0011","41123","637542.33","Santander Asset Management UK Limited","Aggregate MFs","Investment Managers","HIGH","HIGH","111.5224","2449","482","1607","0.39","Investment Advisor","Core Growth","Active","Europe","United Kingdom"
"394","ENI.MI","2019-12-31","2017-02-28","0.0011","40566","628906.99","Inspire Investing","Aggregate MFs","Investment Managers","MED","MED","54.7143","447","194","550","0.0","Investment Advisor",".","Active","North America","United States"
"395","ENI.MI","2019-12-31","2007-03-31","0.0011","40290","624628.08","Northern Trust Global Investments","Aggregate MFs","Investment Managers","LOW","LOW","12.8752","1693","1146","616","0.43","Investment Advisor","Core Growth","Active","North America","United States"
"396","ENI.MI","2019-12-31","2017-12-31","0.0011","40062","621093.33","Vestcor Inc","Shareholder Report","Investment Managers","LOW","LOW","34.0798","225","74","151","0.45","Pension Fund","Core Value","Active","North America","Canada"
"397","ENI.MI","2019-12-31","2019-04-30","0.0011","40000","620132.12","Finlandia Group Plc.","Aggregate MFs","Investment Managers","MED","MED","74.4257","2155","825","2368","0.69","Investment Advisor/Hedge Fund",".","Active","Europe","Finland"
"398","ENI.MI","2018-05-31","2017-06-30","0.0011","40000","724316.0","Fürstlich Castell'sche Bank Credit Casse AG","Aggregate MFs","Investment Managers","LOW","LOW","33.2801","372","44","172","0.03","Bank and Trust","Core Value","Active","Europe","Germany"
"399","ENI.MI","2019-12-31","2012-03-31","0.0011","40000","620132.12","Crossinvest SA","Aggregate MFs","Investment Managers","LOW","LOW","44.3972","101","24","77","0.0","Investment Advisor","Core Growth","Active","Europe","Switzerland"
"400","ENI.MI","2019-12-31","2001-09-30","0.0011","39000","604628.82","Puilaetco Dewaay Private Bankers SA","Aggregate MFs","Investment Managers","LOW","LOW","46.4591","318","122","289","0.01","Bank and Trust","GARP","Active","Europe","Belgium"
"401","ENI.MI","2019-09-30","2019-07-31","0.0011","38781","593126.15","Aberdeen Standard Alternative Funds Limited","Aggregate MFs","Investment Managers","MED","MED","75.2405","130","11","54","0.71","Investment Advisor",".","Active","Europe","United Kingdom"
"402","ENI.MI","2019-12-31","1997-06-30","0.0011","38313","593978.05","Allianz Popular Asset Management, SGIIC, S.A.","Aggregate MFs","Investment Managers","MED","MED","65.0705","164","51","124","0.0","Investment Advisor","GARP","Active","Europe","Spain"
"403","ENI.MI","2019-12-31","2017-02-28","0.001","38000","589125.52","Fondsfinans Kapitalforvaltning AS","Aggregate MFs","Investment Managers","MED","MED","65.7907","2072","534","1105","0.09","Investment Advisor",".","Active","Europe","Norway"
"404","ENI.MI","2019-12-31","2000-03-31","0.001","38000","589125.52","Montepio Gestão de Activos - SGFI, S.A.","Aggregate MFs","Investment Managers","LOW","LOW","17.6731","173","67","179","0.01","Investment Advisor",".","Active","Europe","Portugal"
"405","ENI.MI","2019-12-31","2017-09-30","0.001","37888","587389.15","Kinea Investimentos Ltda.","Aggregate MFs","Investment Managers","HIGH","HIGH","371.9951","615","296","346","0.03","Investment Advisor/Hedge Fund","Hedge Fund","Active","Latin America","Brazil"
"406","ENI.MI","2019-12-31","2004-06-30","0.001","37500","581373.87","Picton Mahoney Asset Management","Aggregate MFs","Investment Managers","MED","MED","79.2543","159","32","69","0.24","Investment Advisor/Hedge Fund","Growth","Active","North America","Canada"
"407","ENI.MI","2019-12-31","2012-06-30","0.001","36720","569281.29","HuaAn Fund Management Co., Ltd.","Aggregate MFs","Investment Managers","HIGH","HIGH","123.8246","867","71","714","0.0","Investment Advisor","Core Value","Active","Asia / Pacific","China (Mainland)"
"408","ENI.MI","2019-12-31","2003-09-30","0.001","35619","552212.15","Keppler Asset Management, Inc.","Aggregate MFs","Investment Managers","LOW","LOW","46.1991","102","29","254","0.21","Investment Advisor","Core Value","Active","North America","United States"
"409","ENI.MI","2019-12-31","2004-12-31","0.001","35609","552057.12","Migros Bank Asset Management","Aggregate MFs","Investment Managers","LOW","LOW","17.9339","85","56","47","0.14","Investment Advisor","Core Growth","Active","Europe","Switzerland"
"410","ENI.MI","2019-12-31","2018-12-31","0.001","35600","551917.59","Perpetuum Vita GmbH","Aggregate MFs","Investment Managers","MED","MED","53.9858","1027","389","883","0.0","Investment Advisor",".","Active","Europe","Switzerland"
"411","ENI.MI","2019-07-31","2014-06-30","0.001","35349","556020.02","ZEST SA","Aggregate MFs","Investment Managers","MED","MED","94.572","331","97","279","0.01","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Switzerland"
"412","ENI.MI","2019-10-31","2000-06-30","0.001","35000","529569.83","Oudart Gestion_NLE","Aggregate MFs","Investment Managers","LOW","LOW","34.2473","1799","562","1402","0.01","Investment Advisor",".","Active","Europe","France"
"413","ENI.MI","2018-12-31","2004-03-31","0.001","35000","550277.0","Cornèr Banca S.A.","Aggregate MFs","Investment Managers","LOW","LOW","8.5513","55","0","5","1.54","Bank and Trust","GARP","Active","Europe","Switzerland"
"414","ENI.MI","2019-10-31","2000-03-31","0.0009","33700","509900.1","PineBridge Investments Japan Co., Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","11.5487","326","93","343","0.17","Investment Advisor",".","Active","Asia / Pacific","Japan"
"415","ENI.MI","2019-08-31","2017-06-30","0.0009","33617","505363.25","Pharus Management Lux SA","Aggregate MFs","Investment Managers","HIGH","HIGH","113.7008","360","7","26","0.0","Investment Advisor/Hedge Fund",".","Active","Europe","Luxembourg"
"416","ENI.MI","2019-12-31","1997-03-31","0.0009","33548","520104.81","Groupama Asset Management","Aggregate MFs","Investment Managers","LOW","LOW","47.45","565","206","345","0.01","Investment Advisor","Core Growth","Active","Europe","France"
"417","ENI.MI","2019-11-30","2002-09-30","0.0009","33515","506278.25","INVESCO Asset Management (Japan) Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","36.0459","1370","432","1150","1.59","Investment Advisor","Yield","Active","Asia / Pacific","Japan"
"418","ENI.MI","2019-12-31","1998-09-30","0.0009","33404","517872.34","Jyske Invest Fund Management A/S","Aggregate MFs","Investment Managers","MED","MED","63.4655","506","259","276","0.01","Investment Advisor","Core Growth","Active","Europe","Denmark"
"419","ENI.MI","2019-12-31","1997-03-31","0.0009","33383","517546.77","Metzler Asset Management GmbH","Aggregate MFs","Investment Managers","MED","MED","90.6374","244","63","377","0.18","Investment Advisor","Core Growth","Active","Europe","Germany"
"420","ENI.MI","2019-12-31","2017-10-31","0.0009","33053","512430.68","Milliman Financial Risk Management, LLC","Aggregate MFs","Investment Managers","LOW","LOW","31.0102","98","1","59","0.0","Investment Advisor/Hedge Fund","Hedge Fund","Active","North America","United States"
"421","ENI.MI","2019-09-30","2011-11-30","0.0009","33000","504710.11","Lemanik Asset Management S.A.","Aggregate MFs","Investment Managers","MED","MED","78.5655","193","66","160","0.0","Investment Advisor","Core Growth","Active","Europe","Luxembourg"
"422","ENI.MI","2019-12-31","2019-10-31","0.0009","33000","511609.0","Quaero Capital S.A.","Aggregate MFs","Investment Managers","LOW","LOW","27.4406","137","32","133","0.35","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Switzerland"
"423","ENI.MI","2018-12-31","2013-10-31","0.0009","32957","518157.93","Harris Associates L.P.","Aggregate MFs","Investment Managers","LOW","LOW","24.7134","1849","974","979","0.0","Investment Advisor/Hedge Fund","Core Value","Active","North America","United States"
"424","ENI.MI","2019-12-31","2016-12-31","0.0009","32945","510756.32","Global X Management (AUS) Limited","Aggregate MFs","Investment Managers","LOW","LOW","0.0","2052","1167","411","0.0","Investment Advisor","Index","Passive","Asia / Pacific","Australia"
"425","ENI.MI","2019-03-31","2017-09-30","0.0009","32846","580432.85","Sun Life Global Investments (Canada) Inc.","Aggregate MFs","Investment Managers","LOW","LOW","20.1343","1266","623","1671","0.01","Investment Advisor",".","Active","North America","Canada"
"426","ENI.MI","2019-12-31","2019-12-31","0.0009","32500","503857.35","Loreto Inversiones S.G.I.I.C, SAU","Aggregate MFs","Investment Managers",".",".",".","1484","619","1167","0.88","Investment Advisor",".","Active","Europe","Spain"
"427","ENI.MI","2019-12-31","2018-06-30","0.0009","32441","502942.66","Auris Gestion Privée","Aggregate MFs","Investment Managers","LOW","LOW","34.0217","189","60","239","0.17","Investment Advisor",".","Active","Europe","France"
"428","ENI.MI","2018-09-30","2014-09-30","0.0009","32020","605186.07","Russell Investments Canada Limited","Aggregate MFs","Investment Managers","LOW","LOW","3.0524","379","109","165","0.0","Investment Advisor",".","Active","North America","Canada"
"429","ENI.MI","2019-12-31","2001-12-31","0.0009","32000","496105.7","Banca Finnat Euramerica S.p.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","133.948","718","98","132","3.29","Bank and Trust","Core Growth","Active","Europe","Italy"
"430","ENI.MI","2019-12-31","2012-08-31","0.0009","31620","490214.44","ARTS Asset Management GmbH","Aggregate MFs","Investment Managers","HIGH","HIGH","355.5299","237","152","130","0.09","Investment Advisor",".","Active","Europe","Austria"
"431","ENI.MI","2019-12-31","2019-09-30","0.0009","31500","488354.05","Proxima Investment Management Ltd","Aggregate MFs","Investment Managers","HIGH","HIGH","127.3322","940","324","916","0.44","Investment Advisor/Hedge Fund",".","Active","Middle East","Israel"
"432","ENI.MI","2019-12-31","1998-03-31","0.0009","31494","488261.03","Oddo BHF Asset Management S.A.S","Aggregate MFs","Investment Managers","LOW","LOW","47.1239","105","2","67","1.89","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","France"
"433","ENI.MI","2019-08-31","2013-08-31","0.0009","31364","471493.98","Banor Capital Limited","Aggregate MFs","Investment Managers","MED","MED","69.0494","89","2","136","0.0","Investment Advisor/Hedge Fund","Core Value","Active","Europe","United Kingdom"
"434","ENI.MI","2018-12-31","2004-12-31","0.0009","31000","487388.2","Equigest","Aggregate MFs","Investment Managers","LOW","LOW","1.4946","286","63","179","0.4","Investment Advisor",".","Active","Europe","France"
"435","ENI.MI","2019-12-31","2013-12-31","0.0008","30865","478509.45","Andbank Wealth Management, SGIIC, S.A.U.","Aggregate MFs","Investment Managers","MED","MED","65.0","1093","551","1116","0.62","Investment Advisor",".","Active","Europe","Spain"
"436","ENI.MI","2019-12-31","2009-06-30","0.0008","30865","478509.45","Swiss Rock Asset Management AG","Aggregate MFs","Investment Managers","MED","MED","50.2358","104","46","90","0.04","Investment Advisor","Deep Value","Active","Europe","Switzerland"
"437","ENI.MI","2019-12-31","2006-12-31","0.0008","30554","473687.92","PanAgora Asset Management Inc.","Aggregate MFs","Investment Managers","MED","MED","68.0961","105","40","78","0.0","Investment Advisor/Hedge Fund","GARP","Passive","North America","United States"
"438","ENI.MI","2019-12-31","1997-12-31","0.0008","30458","472199.61","BI Asset Management Fondsmæglerselskab A/S","Aggregate MFs","Investment Managers","MED","MED","88.0356","1013","276","558","0.33","Investment Advisor/Hedge Fund","Core Value","Active","Europe","Denmark"
"439","ENI.MI","2019-12-31","2017-11-30","0.0008","30000","465099.09","Intermonte Advisory e Gestione","Aggregate MFs","Investment Managers","HIGH","HIGH","213.8965","316","118","1368","0.18","Investment Advisor",".","Active","Europe","Italy"
"440","ENI.MI","2018-06-30","2018-06-30","0.0008","30000","557493.0","Banque Pictet & Cie S.A.","Aggregate MFs","Investment Managers","LOW","LOW","33.848","171","3","94","0.02","Investment Advisor",".","Active","Europe","Switzerland"
"441","ENI.MI","2019-12-31","2014-12-31","0.0008","30000","465099.09","Carrera Asset Management Co., Ltd.","Aggregate MFs","Investment Managers","MED","MED","51.1889","1731","594","1353","0.0","Investment Advisor",".","Active","Asia / Pacific","Japan"
"442","ENI.MI","2019-12-31","2017-03-31","0.0008","30000","465099.09","Swiss Financial Research AG","Aggregate MFs","Investment Managers","MED","MED","52.7385","332","271","62","0.02","Investment Advisor",".","Active","Europe","Switzerland"
"443","ENI.MI","2019-04-30","2015-09-30","0.0008","28797","491479.65","Vescore AG","Aggregate MFs","Investment Managers","LOW","LOW","44.7274","626","202","1798","0.09","Investment Advisor",".","Active","Europe","Switzerland"
"444","ENI.MI","2019-06-30","2014-06-30","0.0008","28772","477734.39","DekaBank Deutsche Girozentrale Luxembourg S.A.","Aggregate MFs","Investment Managers","MED","MED","80.6297","2998","987","672","0.0","Investment Advisor",".","Active","Europe","Luxembourg"
"445","ENI.MI","2019-12-31","2017-12-31","0.0008","28650","444169.63","PGIM Investments LLC","Aggregate MFs","Investment Managers","LOW","LOW","25.0716","4468","2913","1859","0.0","Investment Advisor",".","Active","North America","United States"
"446","ENI.MI","2019-09-30","2008-06-30","0.0008","28000","428238.88","Morval SIM SpA","Aggregate MFs","Investment Managers","MED","MED","50.0493","77","19","1","0.3","Investment Advisor",".","Active","Europe","Italy"
"447","ENI.MI","2019-12-31","2015-06-30","0.0008","27741","430077.13","Wilmington Trust Investment Advisors, Inc.","Aggregate MFs","Investment Managers","MED","MED","88.721","3745","850","1775","0.03","Investment Advisor","Core Value","Active","North America","United States"
"448","ENI.MI","2019-12-31","2018-09-30","0.0008","27489","426170.3","CWB Mclean & Partners Wealth Management Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","40.6696","2442","581","2111","0.0","Investment Advisor","Growth","Active","North America","Canada"
"449","ENI.MI","2019-12-31","2006-06-30","0.0008","27427","425209.09","LLB Asset Management AG","Aggregate MFs","Investment Managers","MED","MED","59.5328","5198","3718","885","0.03","Investment Advisor","Core Value","Active","Europe","Liechtenstein"
"450","ENI.MI","2019-12-31","2015-03-31","0.0007","27018","418868.24","Macquarie Investment Management Austria Kapitalanlage AG","Aggregate MFs","Investment Managers","HIGH","HIGH","138.1484","58","2","10","0.06","Investment Advisor","Core Growth","Active","Europe","Austria"
"451","ENI.MI","2019-12-31","2019-07-31","0.0007","26971","418139.59","HUK-COBURG Asset Management GmbH","Aggregate MFs","Investment Managers","MED","MED","87.0378","657","152","395","0.25","Investment Advisor",".","Active","Europe","Germany"
"452","ENI.MI","2019-12-31","1997-12-31","0.0007","26603","412434.37","NBG Asset Management Mutual Funds Management Company S.A.","Aggregate MFs","Investment Managers","LOW","LOW","35.542","5221","4099","1342","0.09","Investment Advisor","Core Value","Active","Europe","Greece"
"453","ENI.MI","2019-12-31","2018-12-31","0.0007","26500","410837.53","Clay Asset Management SAS","Aggregate MFs","Investment Managers","MED","MED","78.8805","1798","1328","587","0.0","Investment Advisor",".","Active","Europe","France"
"454","ENI.MI","2019-12-31","2019-06-30","0.0007","26500","410837.53","Absa Asset Management (Pty) Limited","Aggregate MFs","Investment Managers","MED","MED","91.9602","2141","1434","1350","0.94","Investment Advisor","Core Value","Active","Africa","South Africa"
"455","ENI.MI","2019-12-31","2016-12-31","0.0007","26350","408512.04","MEAG MUNICH ERGO AssetManagement GmbH","Aggregate MFs","Investment Managers","LOW","LOW","20.323","1652","1168","442","1.13","Investment Advisor",".","Active","Europe","Germany"
"456","ENI.MI","2019-12-31","2007-03-31","0.0007","26303","407783.38","AXA Rosenberg Investment Management LLC","Aggregate MFs","Investment Managers","MED","MED","54.4109","898","629","470","0.0","Investment Advisor/Hedge Fund","Core Value","Passive","North America","United States"
"457","ENI.MI","2019-12-31","2000-12-31","0.0007","25660","397814.76","Bank J. Safra Sarasin AG (Asset Management)","Aggregate MFs","Investment Managers","MED","MED","73.2021","106","3","17","0.0","Bank and Trust","Core Growth","Active","Europe","Switzerland"
"458","ENI.MI","2019-12-31","2002-03-31","0.0007","25334","392760.68","LähiTapiola Varainhoito Oy","Aggregate MFs","Investment Managers","HIGH","HIGH","112.2082","172","40","64","0.02","Investment Advisor","Core Growth","Active","Europe","Finland"
"459","ENI.MI","2019-12-31","2001-06-30","0.0007","25262","391644.44","S-Bank Fund Management Ltd","Aggregate MFs","Investment Managers","MED","MED","55.6141","365","165","171","0.03","Investment Advisor/Hedge Fund","GARP","Active","Europe","Finland"
"460","ENI.MI","2019-06-30","2018-06-30","0.0007","25190","418258.35","1875 Finance SA","Aggregate MFs","Investment Managers","LOW","LOW","43.1696","559","313","477","0.0","Investment Advisor",".","Active","Europe","Switzerland"
"461","ENI.MI","2019-12-31","2015-05-31","0.0006","23464","363769.5","Bantleon Bank AG","Aggregate MFs","Investment Managers","HIGH","HIGH","107.3119","1247","474","1413","0.0","Investment Advisor",".","Active","Europe","Switzerland"
"462","ENI.MI","2019-12-31","2008-09-30","0.0006","23115","358358.85","Van Eck Associates Corporation","Aggregate MFs","Investment Managers","LOW","LOW","31.4305","480","157","283","0.0","Investment Advisor/Hedge Fund","Index","Passive","North America","United States"
"463","ENI.MI","2018-05-31","2007-09-30","0.0006","23082","417966.55","New York Life Investment Management, LLC","Aggregate MFs","Investment Managers","MED","MED","83.7363","141","20","44","0.12","Investment Advisor","Core Growth","Active","North America","United States"
"464","ENI.MI","2019-12-31","2004-06-30","0.0006","22500","348824.32","Gesiuris Asset Management S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers","LOW","LOW","44.0202","2903","1126","1679","0.0","Investment Advisor",".","Active","Europe","Spain"
"465","ENI.MI","2019-12-31","2001-03-31","0.0006","22300","345723.66","Allianz Invest Kapitalanlagegesellschaft mbH","Aggregate MFs","Investment Managers","HIGH","HIGH","117.5014","96","52","36","0.0","Investment Advisor","GARP","Active","Europe","Austria"
"466","ENI.MI","2019-12-31","2018-09-30","0.0006","22000","341072.67","Active Niche Funds S.A.","Aggregate MFs","Investment Managers","MED","MED","83.1029","101","3","21","0.01","Investment Advisor","Growth","Active","Europe","Switzerland"
"467","ENI.MI","2019-10-31","2007-12-31","0.0006","22000","332872.47","Cholet Dupont Asset Management","Aggregate MFs","Investment Managers","LOW","LOW","24.1387","48","38","235","0.02","Investment Advisor","Core Growth","Active","Europe","France"
"468","ENI.MI","2019-12-31","2015-12-31","0.0006","21945","340219.99","Calvert Research and Management","Aggregate MFs","Investment Managers","LOW","LOW","30.6729","38","6","49","0.0","Investment Advisor","Core Value","Active","North America","United States"
"469","ENI.MI","2019-10-31","2001-06-30","0.0006","21433","324293.43","Ecofi Investissements S.A","Aggregate MFs","Investment Managers","MED","MED","88.5914","1599","281","158","0.13","Investment Advisor","Yield","Active","Europe","France"
"470","ENI.MI","2019-11-30","1999-03-31","0.0006","21000","317226.41","ICON Advisers, Inc.","Aggregate MFs","Investment Managers","MED","MED","80.1884","912","265","870","0.02","Investment Advisor/Hedge Fund","Specialty","Active","North America","United States"
"471","ENI.MI","2018-06-30","2016-02-29","0.0006","20589","382607.45","Adroit Investment Management, Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","8.3852","296","186","150","0.06","Investment Advisor","Yield","Active","North America","Canada"
"472","ENI.MI","2019-12-31","1997-03-31","0.0006","20545","318515.36","Imantia Capital","Aggregate MFs","Investment Managers","LOW","LOW","48.8375","345","90","73","0.0","Investment Advisor","GARP","Active","Europe","Spain"
"473","ENI.MI","2019-12-31","1997-12-31","0.0006","20350","315492.22","AcomeA SGR S.p.A.","Aggregate MFs","Investment Managers","LOW","LOW","48.6437","926","415","984","0.0","Investment Advisor","Growth","Active","Europe","Italy"
"474","ENI.MI","2019-12-31","2019-12-31","0.0006","20000","310066.06","Shareholder Value Management AG","Aggregate MFs","Investment Managers","MED","MED","88.6135","157","33","162","0.0","Investment Advisor","Core Value","Active","Europe","Germany"
"475","ENI.MI","2019-12-31","2019-01-31","0.0006","20000","310066.06","Hansen & Heinrich Aktiengesellschaft","Aggregate MFs","Investment Managers","MED","MED","98.2113","287","142","99","0.0","Investment Advisor",".","Active","Europe","Germany"
"476","ENI.MI","2019-12-31","2013-03-31","0.0006","20000","310066.06","Aramea Asset Management AG","Aggregate MFs","Investment Managers","HIGH","HIGH","263.2886","604","350","321","0.05","Investment Advisor/Hedge Fund","Deep Value","Active","Europe","Germany"
"477","ENI.MI","2019-11-30","2009-03-31","0.0006","20000","302120.39","Baader Bank AG","Aggregate MFs","Investment Managers","MED","MED","90.3819","242","51","147","0.04","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Germany"
"478","ENI.MI","2019-12-31","2009-11-30","0.0005","19560","303244.61","National-Bank AG","Aggregate MFs","Investment Managers","HIGH","HIGH","107.6733","145","129","2","0.06","Bank and Trust","Yield","Active","Europe","Germany"
"479","ENI.MI","2019-12-31","1997-03-31","0.0005","19332","299709.86","Aberdeen Asset Investments Limited","Aggregate MFs","Investment Managers","MED","MED","52.194","497","133","907","0.16","Investment Advisor","Core Growth","Active","Europe","United Kingdom"
"480","ENI.MI","2019-08-31","2000-09-30","0.0005","18734","281627.6","Asset Management One Co., Ltd.","Aggregate MFs","Investment Managers","MED","MED","53.592","1953","748","981","0.16","Investment Advisor/Hedge Fund","Growth","Active","Asia / Pacific","Japan"
"481","ENI.MI","2019-10-31","2017-08-31","0.0005","18700","282941.6","EGAMO","Aggregate MFs","Investment Managers","HIGH","HIGH","132.1288","2016","593","1344","0.09","Investment Advisor",".","Active","Europe","France"
"482","ENI.MI","2019-12-31","2018-05-31","0.0005","18299","283694.94","Robeco Hong Kong Limited","Aggregate MFs","Investment Managers","LOW","LOW","44.9765","448","117","772","0.01","Investment Advisor",".","Active","Asia / Pacific","Hong Kong"
"483","ENI.MI","2019-12-31","2017-05-31","0.0005","18104","280671.8","Samsung Asset Management Co., Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","31.88","194","5","108","0.01","Investment Advisor","Core Value","Active","Asia / Pacific","South Korea"
"484","ENI.MI","2019-12-31","2019-09-30","0.0005","17981","278764.89","Fulcrum Asset Management LLP","Aggregate MFs","Investment Managers","HIGH","HIGH","140.0296","1463","674","1622","0.0","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","United Kingdom"
"485","ENI.MI","2019-12-31","2005-06-30","0.0005","17968","278563.35","Desjardins Global Asset Management","Aggregate MFs","Investment Managers","MED","MED","51.4264","766","310","548","0.0","Investment Advisor/Hedge Fund","Core Value","Active","North America","Canada"
"486","ENI.MI","2019-12-31","2007-09-30","0.0005","17346","268920.3","Cohen & Steers Capital Management, Inc.","Aggregate MFs","Investment Managers","MED","MED","57.0771","228","117","195","0.0","Investment Advisor/Hedge Fund","Sector Specific","Active","North America","United States"
"487","ENI.MI","2019-12-31","2015-08-31","0.0005","17000","263556.15","Riverfield Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","7.9997","600","218","593","0.0","Investment Advisor","Yield","Active","Europe","Switzerland"
"488","ENI.MI","2019-05-31","2016-03-31","0.0005","17000","257800.11","JRC Capital Management, Consultancy & Research GmbH","Aggregate MFs","Investment Managers","HIGH","HIGH","297.0505","290","37","96","0.03","Investment Advisor",".","Active","Europe","Germany"
"489","ENI.MI","2019-12-31","2015-05-31","0.0005","16701","258920.67","GAM (Italia) SGR S.p.A.","Aggregate MFs","Investment Managers","MED","MED","76.6771","254","51","346","0.01","Investment Advisor/Hedge Fund",".","Active","Europe","Italy"
"490","ENI.MI","2019-12-31","2019-08-31","0.0005","16650","258130.0","Finreon AG","Aggregate MFs","Investment Managers","LOW","LOW","36.1372","386","135","386","0.03","Investment Advisor",".","Active","Europe","Switzerland"
"491","ENI.MI","2019-12-31","2015-06-30","0.0004","16342","253354.98","Franklin Templeton SinoAm Securities Investment Management","Aggregate MFs","Investment Managers","HIGH","HIGH","130.3306","2122","965","1212","0.0","Investment Advisor","Growth","Active","Asia / Pacific","Taiwan"
"492","ENI.MI","2019-12-31","2005-12-31","0.0004","16200","251153.51","Safdicorp S.A.","Aggregate MFs","Investment Managers","LOW","LOW","24.4294","3002","1840","2873","0.0","Investment Advisor",".","Active","Europe","Switzerland"
"493","ENI.MI","2019-02-28","2016-09-30","0.0004","16129","278123.52","Patrimony 1873 S.A.","Aggregate MFs","Investment Managers","LOW","LOW","39.2091","511","461","31","0.0","Investment Advisor",".","Active","Europe","Switzerland"
"494","ENI.MI","2019-09-30","2018-12-31","0.0004","16082","245962.06","Fideas CAPITAL","Aggregate MFs","Investment Managers","LOW","LOW","37.5239","8947","4309","4817","0.0","Investment Advisor",".","Active","Europe","France"
