"","Instrument","Holdings Filing Date","Earliest Holdings Date","Holdings Pct Of Traded Shares Held","Investor Shares Held","Holdings Value Held","Investor Full Name","Holdings Filing Type","Investor Parent Type Description","Investor Turnover","Investor Turnover code","Investor Turnover %","Investor Portfolio Number Of Securities Held","Investor Portfolio Num Of  Securities Bought","Investor Portfolio Number Of Securities Sold","Holdings Percent of  Portfolio","Investor Type Description","Investor Investment Style Code","Investor Investment Orientation","Investor Address Region","Investor Address Country"
"174","ENI.MI","2020-12-31","1999-09-30","0.0057","205141","2155980.61","Security Kapitalanlage AG","Aggregate MFs","Investment Managers",".",".",".","1958","271","498","0.1","Investment Advisor","Index","Passive","Europe","Austria"
"175","ENI.MI","2019-06-30","2016-09-30","0.0056","203919","3385900.14","Hirtle, Callaghan & Co., LLC","Aggregate MFs","Investment Managers","LOW","LOW","25.6935","128","21","127","0.08","Investment Advisor/Hedge Fund","Hedge Fund","Active","North America","United States"
"176","ENI.MI","2019-06-30","1997-06-30","0.0055","200000","3320828.5","Symphonia SGR Spa","Aggregate MFs","Investment Managers","LOW","LOW","0.0","285","35","149","0.23","Investment Advisor/Hedge Fund","Momentum","Active","Europe","Italy"
"177","ENI.MI","2020-12-31","2020-05-31","0.0055","199349","2095108.14","Mercer Global Investments Management Ltd","Aggregate MFs","Investment Managers","HIGH","HIGH","193.5603","125","28","127","0.0","Investment Advisor",".","Active","Europe","Ireland"
"178","ENI.MI","2020-12-31","1997-12-31","0.0054","194903","2048381.79","Nykredit Bank AS","Aggregate MFs","Investment Managers","LOW","LOW","39.5239","567","197","126","0.05","Bank and Trust","Growth","Active","Europe","Denmark"
"179","ENI.MI","2020-12-31","1997-03-31","0.0054","193911","2037956.12","Metropolitan Life Insurance Co. (US)","Aggregate MFs","Investment Managers","LOW","LOW","13.5719","319","103","132","0.27","Insurance Company","Index","Passive","North America","United States"
"180","ENI.MI","2020-12-31","1997-03-31","0.0052","187979","1975612.28","Putnam Investment Management, L.L.C.","Aggregate MFs","Investment Managers","LOW","LOW","38.588","87","13","82","0.02","Investment Advisor/Hedge Fund","Core Growth","Active","North America","United States"
"181","ENI.MI","2020-11-30","2015-08-31","0.0051","183829","1820616.66","MLC Asset Management","Aggregate MFs","Investment Managers","LOW","LOW","47.5577","220","38","258","0.0","Investment Advisor",".","Active","Asia / Pacific","Australia"
"182","ENI.MI","2020-12-31","2011-03-31","0.005","181691","1909526.97","IndexIQ Advisors LLC","Aggregate MFs","Investment Managers","HIGH","HIGH","124.292","939","290","334","0.01","Investment Advisor/Hedge Fund","Index","Passive","North America","United States"
"183","ENI.MI","2020-07-31","2010-08-31","0.005","180000","1598177.39","Conservateur Gestion Valor SA","Aggregate MFs","Investment Managers","LOW","LOW","39.6543","58","1","103","0.4","Investment Advisor",".","Active","Europe","France"
"184","ENI.MI","2020-12-31","2019-10-31","0.005","179495","1886447.56","River and Mercantile Asset Management LLP","Aggregate MFs","Investment Managers","MED","MED","56.0632","219","49","129","0.0","Investment Advisor/Hedge Fund","Core Value","Active","Europe","United Kingdom"
"185","ENI.MI","2020-12-31","2015-06-30","0.0049","177950","1870210.0","Redwheel","Aggregate MFs","Investment Managers","MED","MED","58.9947","797","487","132","0.26","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","United Kingdom"
"186","ENI.MI","2020-12-31","1997-03-31","0.0049","175522","1844692.33","Fidelity International","Aggregate MFs","Investment Managers","MED","MED","59.3845","2644","757","1416","0.11","Investment Advisor","Core Growth","Active","Europe","United Kingdom"
"187","ENI.MI","2020-12-31","2007-09-30","0.0049","175412","1843536.25","3 Banken-Generali Investment-Gesellschaft mbH","Aggregate MFs","Investment Managers","MED","MED","94.8437","41","1","10","0.47","Investment Advisor",".","Active","Europe","Austria"
"188","ENI.MI","2020-12-31","1997-05-15","0.0048","171804","1805617.08","Aviva Investors Global Services Limited","Aggregate MFs","Investment Managers","MED","MED","52.4121","525","44","305","0.08","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","United Kingdom"
"189","ENI.MI","2020-12-31","2001-06-30","0.0043","155310","1632269.26","Nordea Investment Management AB (Denmark)","Aggregate MFs","Investment Managers","LOW","LOW","48.6989","862","455","564","0.23","Investment Advisor","Core Value","Active","Europe","Denmark"
"190","ENI.MI","2020-03-31","2010-03-31","0.0043","154587","1571955.6","British Columbia Investment Management Corp.","Aggregate MFs","Investment Managers","LOW","LOW","45.3286","150","18","51","0.02","Pension Fund","Core Value","Active","North America","Canada"
"191","ENI.MI","2020-12-31","2011-06-30","0.0043","154522","1623987.58","VanEck Asset Management B.V.","Aggregate MFs","Investment Managers","MED","MED","62.8012","5851","2193","4425","0.07","Investment Advisor","Index","Passive","Europe","Netherlands"
"192","ENI.MI","2020-12-31","2014-08-31","0.0042","152000","1597481.99","SOPRARNO SGR S.p.A.","Aggregate MFs","Investment Managers","MED","MED","72.8895","3640","1120","2683","0.02","Investment Advisor",".","Active","Europe","Italy"
"193","ENI.MI","2019-03-31","2011-03-31","0.0042","151941","2685001.14","Gaspal Gestion","Aggregate MFs","Investment Managers",".",".",".","2039","839","1647","0.01","Investment Advisor",".","Active","Europe","France"
"194","ENI.MI","2020-12-31","2019-08-31","0.0042","150000","1576462.49","Banor SIM S.p.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","107.3839","532","36","313","0.0","Investment Advisor/Hedge Fund","Deep Value","Active","Europe","Italy"
"195","ENI.MI","2020-12-31","1997-06-30","0.004","145000","1523913.74","PEH Wertpapier AG","Aggregate MFs","Investment Managers","MED","MED","90.1415","122","15","95","0.01","Investment Advisor/Hedge Fund","GARP","Active","Europe","Germany"
"196","ENI.MI","2020-12-31","2019-01-31","0.004","143085","1503787.57","Neuberger Berman Breton Hill ULC","Aggregate MFs","Investment Managers","MED","MED","74.6111","244","3","140","0.02","Investment Advisor/Hedge Fund","Hedge Fund","Active","North America","Canada"
"197","ENI.MI","2020-06-30","2013-12-31","0.0039","140000","1334920.65","Andbank Wealth Management, SGIIC, S.A.U.","Aggregate MFs","Investment Managers","MED","MED","52.7072","615","199","729","0.2","Investment Advisor",".","Active","Europe","Spain"
"198","ENI.MI","2020-12-31","1999-03-31","0.0037","134517","1413740.03","Daiwa Asset Management Co., Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","16.7078","4287","1184","2940","0.11","Investment Advisor","GARP","Active","Asia / Pacific","Japan"
"199","ENI.MI","2020-11-30","2016-11-30","0.0037","134449","1331564.06","Nippon Life Global Investors Singapore Limited","Aggregate MFs","Investment Managers","LOW","LOW","24.9649","44","7","45","0.53","Investment Advisor",".","Active","Asia / Pacific","Singapore"
"200","ENI.MI","2020-12-31","1998-03-31","0.0037","131900","1386236.01","Nomura Asset Management (UK) Ltd.","Aggregate MFs","Investment Managers","MED","MED","70.1647","6023","2135","4669","0.3","Investment Advisor","Core Growth","Active","Europe","United Kingdom"
"201","ENI.MI","2020-12-31","2015-04-30","0.0036","131470","1381716.82","Decalia SA","Aggregate MFs","Investment Managers","MED","MED","98.552","747","200","544","0.86","Investment Advisor",".","Active","Europe","Switzerland"
"202","ENI.MI","2020-12-31","1999-12-31","0.0036","129200","1357859.69","Mediobanca SGR S.p.A.","Aggregate MFs","Investment Managers","LOW","LOW","9.518","766","110","388","0.0","Investment Advisor","Core Value","Active","Europe","Italy"
"203","ENI.MI","2020-12-31","2010-03-31","0.0035","127400","1338942.14","Degussa Bank AG","Aggregate MFs","Investment Managers","LOW","LOW","41.3788","108","4","37","0.26","Bank and Trust","GARP","Active","Europe","Germany"
"204","ENI.MI","2020-12-31","2018-06-30","0.0035","126696","1331543.28","MD Financial Management Inc.","Aggregate MFs","Investment Managers","LOW","LOW","29.5343","234","59","462","0.01","Investment Advisor",".","Active","North America","Canada"
"205","ENI.MI","2020-12-31","1998-12-31","0.0035","126696","1331543.28","1832 Asset Management L.P.","Aggregate MFs","Investment Managers","MED","MED","64.3402","271","49","92","0.0","Investment Advisor","GARP","Active","North America","Canada"
"206","ENI.MI","2019-06-30","1997-06-30","0.0035","126271","2096621.68","Manulife Investment Management (Europe) Limited (Sibling)","Aggregate MFs","Investment Managers","LOW","LOW","1.6594","715","179","806","0.0","Investment Advisor",".","Active","Europe","United Kingdom"
"207","ENI.MI","2020-12-31","2003-09-30","0.0035","125059","1314338.82","Keppler Asset Management, Inc.","Aggregate MFs","Investment Managers","LOW","LOW","44.6015","5659","1706","4132","0.06","Investment Advisor","Core Value","Active","North America","United States"
"208","ENI.MI","2020-12-31","2003-12-31","0.0034","123026","1292972.49","KLP Forsikring","Aggregate MFs","Investment Managers","MED","MED","55.0119","518","209","1008","0.06","Pension Fund","GARP","Active","Europe","Norway"
"209","ENI.MI","2020-05-31","1997-03-31","0.0034","121825","1098244.82","GAM International Management Ltd.","Aggregate MFs","Investment Managers","MED","MED","61.2246","499","47","182","0.06","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","United Kingdom"
"210","ENI.MI","2020-12-31","2015-12-31","0.0034","121709","1279131.15","Dorval Asset Management","Aggregate MFs","Investment Managers","MED","MED","63.961","278","78","635","0.07","Investment Advisor","GARP","Active","Europe","France"
"211","ENI.MI","2020-12-31","2002-12-31","0.0033","120165","1262904.1","Bergos Berenberg AG","Aggregate MFs","Investment Managers","LOW","LOW","33.2778","1955","551","1618","0.09","Bank and Trust","Core Growth","Active","Europe","Switzerland"
"212","ENI.MI","2020-12-31","1997-06-30","0.0033","120000","1261169.99","Zenit SGR S.p.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","168.9772","333","193","249","0.07","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Italy"
"213","ENI.MI","2020-12-31","1998-03-31","0.0033","119678","1257785.85","Sabadell Asset Management, S.A., S.G.I.I.C., Sociedad Unipersonal","Aggregate MFs","Investment Managers","MED","MED","85.7129","235","92","223","0.06","Investment Advisor","Growth","Active","Europe","Spain"
"214","ENI.MI","2020-12-31","2000-06-30","0.0033","118583","1246277.67","Franklin Templeton Investment Management Ltd.","Aggregate MFs","Investment Managers","MED","MED","81.2091","1324","213","1258","0.05","Investment Advisor/Hedge Fund","Core Value","Active","Europe","United Kingdom"
"215","ENI.MI","2020-12-31","1999-06-30","0.0033","117772","1237754.27","Columbia Threadneedle Investments (US)","Aggregate MFs","Investment Managers","LOW","LOW","32.8497","1751","625","1660","0.08","Investment Advisor/Hedge Fund","Core Value","Active","North America","United States"
"216","ENI.MI","2020-12-31","2014-12-31","0.0032","115299","1211763.66","HanseMerkur Trust AG","Aggregate MFs","Investment Managers","LOW","LOW","48.2823","4760","2308","2487","0.01","Investment Advisor",".","Active","Europe","Germany"
"217","ENI.MI","2020-12-31","2011-06-30","0.0032","115006","1208684.3","Pzena Investment Management, LLC","Aggregate MFs","Investment Managers","LOW","LOW","36.1608","76","5","115","0.12","Investment Advisor/Hedge Fund","Core Value","Active","North America","United States"
"218","ENI.MI","2020-12-31","2015-12-31","0.0031","112690","1184343.72","Legal & General Investment Management America Inc.","Aggregate MFs","Investment Managers","LOW","LOW","8.0859","761","117","527","0.8","Investment Advisor","Core Value","Active","North America","United States"
"219","ENI.MI","2020-12-31","1997-09-30","0.0031","111059","1167202.32","Barclays Wealth","Aggregate MFs","Investment Managers","LOW","LOW","40.683","601","118","326","0.01","Investment Advisor/Hedge Fund","Core Value","Active","Europe","United Kingdom"
"220","ENI.MI","2020-12-31","2007-03-31","0.0031","110802","1164501.31","CIBC Asset Management Inc.","Aggregate MFs","Investment Managers","LOW","LOW","45.0976","179","48","32","0.03","Investment Advisor","Core Value","Active","North America","Canada"
"221","ENI.MI","2020-12-31","2017-11-30","0.003","108978","1145331.53","Franklin Templeton Portfolio Advisors, Inc","Aggregate MFs","Investment Managers","LOW","LOW","39.6041","593","158","560","0.01","Investment Advisor","Yield","Active","North America","United States"
"222","ENI.MI","2020-11-30","2008-12-31","0.0029","104400","1033962.98","GN Invest & Consulting AG","Aggregate MFs","Investment Managers","LOW","LOW","17.5065","935","368","790","0.03","Investment Advisor",".","Active","Europe","Liechtenstein"
"223","ENI.MI","2020-12-31","2003-06-30","0.0029","104293","1096093.35","Edinburgh Partners Limited","Aggregate MFs","Investment Managers","MED","MED","59.3614","323","37","166","0.76","Investment Advisor","Core Value","Active","Europe","United Kingdom"
"224","ENI.MI","2020-12-31","2010-09-30","0.0029","103638","1089209.46","WCM Investment Management","Aggregate MFs","Investment Managers","MED","MED","51.4043","179","32","78","0.46","Investment Advisor","Growth","Active","North America","United States"
"225","ENI.MI","2020-12-31","2020-09-30","0.0028","100205","1053129.49","Momentum Global Investment Management Limited","Aggregate MFs","Investment Managers","MED","MED","78.2743","1246","448","829","7.26","Investment Advisor","GARP","Active","Europe","United Kingdom"
"226","ENI.MI","2020-12-31","1999-06-30","0.0027","99067","1041169.4","State Street Global Advisors Ltd. (Canada)","Aggregate MFs","Investment Managers","LOW","LOW","16.1261","376","16","148","0.77","Investment Advisor/Hedge Fund","Index","Passive","North America","Canada"
"227","ENI.MI","2020-12-31","2006-06-30","0.0027","98939","1039824.15","Shinkin Asset Management Co., Ltd.","Aggregate MFs","Investment Managers","MED","MED","50.1879","884","565","909","0.89","Investment Advisor","GARP","Active","Asia / Pacific","Japan"
"228","ENI.MI","2020-12-31","2013-09-30","0.0026","92915","976513.41","SEI Investments Management Corporation","Aggregate MFs","Investment Managers","LOW","LOW","48.1673","2639","742","2655","0.02","Investment Advisor/Hedge Fund","Specialty","Active","North America","United States"
"229","ENI.MI","2020-12-31","2001-09-30","0.0026","91962","966497.62","Russell Investments Limited","Aggregate MFs","Investment Managers","MED","MED","95.7007","2251","599","1171","0.0","Investment Advisor","Core Value","Active","Europe","United Kingdom"
"230","ENI.MI","2020-12-31","2002-06-30","0.0025","91345","960013.11","Les Fils Dreyfus & Cie SA, Banquiers","Aggregate MFs","Investment Managers","LOW","LOW","39.8544","1470","635","198","1.74","Bank and Trust","Growth","Active","Europe","Switzerland"
"231","ENI.MI","2020-12-31","2011-04-30","0.0025","90204","948021.48","Principal Management Corporation","Aggregate MFs","Strategic Entities","LOW","LOW","42.1489","899","133","721","0.01","Corporation",".","Active","North America","United States"
"232","ENI.MI","2020-12-31","2015-03-31","0.0025","89438","939971.01","Cambria Investment Management, L.P.","Aggregate MFs","Investment Managers","MED","MED","76.1884","103","43","213","0.01","Investment Advisor/Hedge Fund",".","Active","North America","United States"
"233","ENI.MI","2020-12-31","2019-09-30","0.0024","87241","916881.09","Danske Invest Management Company S.A.","Aggregate MFs","Investment Managers","LOW","LOW","28.5497","4858","1709","2501","0.01","Investment Advisor",".","Passive","Europe","Luxembourg"
"234","ENI.MI","2020-12-31","2019-11-30","0.0024","87140","915819.61","DWPT Deutsche Wertpapiertreuhand GmbH","Aggregate MFs","Investment Managers","LOW","LOW","0.0","84","2","149","0.02","Investment Advisor",".","Active","Europe","Germany"
"235","ENI.MI","2020-12-31","2019-09-30","0.0024","86928","913591.54","APICIL Asset Management SA","Aggregate MFs","Investment Managers","LOW","LOW","31.0576","26","3","34","0.0","Investment Advisor",".","Active","Europe","France"
"236","ENI.MI","2020-12-31","1998-03-31","0.0024","86363","907653.53","State Street Global Advisors (France) S.A.","Aggregate MFs","Investment Managers","LOW","LOW","13.0454","94","61","350","0.06","Investment Advisor","Index","Passive","Europe","France"
"237","ENI.MI","2020-12-31","1997-03-31","0.0024","84967","892981.92","Aberdeen Asset Investments Limited","Aggregate MFs","Investment Managers","MED","MED","74.4107","165","136","104","0.07","Investment Advisor","Core Growth","Active","Europe","United Kingdom"
"238","ENI.MI","2020-12-31","2004-12-31","0.0023","84362","886623.52","Bâloise Asset Management","Aggregate MFs","Investment Managers","MED","MED","59.9358","2391","723","935","0.1","Investment Advisor","Core Growth","Active","Europe","Switzerland"
"239","ENI.MI","2020-06-30","2000-09-30","0.0023","84198","802840.35","Gesnorte, S.A.","Aggregate MFs","Investment Managers","LOW","LOW","49.5064","648","86","751","0.01","Investment Advisor","Core Growth","Active","Europe","Spain"
"240","ENI.MI","2020-12-31","2016-10-31","0.0023","82821","870428.0","Vontobel Asset Management AG","Aggregate MFs","Investment Managers","MED","MED","83.0187","99","59","262","4.05","Investment Advisor/Hedge Fund","GARP","Active","Europe","Switzerland"
"241","ENI.MI","2020-12-31","2015-03-31","0.0023","82536","867432.72","Counsel Portfolio Services, Inc.","Aggregate MFs","Investment Managers","HIGH","HIGH","117.0457","1825","330","948","0.0","Investment Advisor","Core Growth","Active","North America","Canada"
"242","ENI.MI","2020-12-31","1999-06-30","0.0023","81627","857879.36","Sanlam Investment Management (Pty) Ltd.","Aggregate MFs","Investment Managers","MED","MED","80.1265","753","220","718","0.57","Investment Advisor/Hedge Fund","Core Value","Active","Africa","South Africa"
"243","ENI.MI","2020-12-31","2017-02-28","0.0022","80743","848588.74","Inspire Investing","Aggregate MFs","Investment Managers","MED","MED","91.7677","2748","1123","3295","0.05","Investment Advisor",".","Active","North America","United States"
"244","ENI.MI","2020-06-30","2018-01-31","0.0022","80000","762811.8","Sanditon Asset Management Limited","Aggregate MFs","Investment Managers","MED","MED","73.417","179","24","88","0.0","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","United Kingdom"
"245","ENI.MI","2020-12-31","2013-03-31","0.0022","80000","840779.99","Aramea Asset Management AG","Aggregate MFs","Investment Managers","HIGH","HIGH","309.5586","342","115","327","0.73","Investment Advisor/Hedge Fund","Deep Value","Active","Europe","Germany"
"246","ENI.MI","2020-11-30","2012-11-30","0.0022","79978","792090.91","Sumitomo Mitsui DS Asset Management Company, Limited","Aggregate MFs","Investment Managers","MED","MED","84.9641","1497","276","386","0.03","Investment Advisor/Hedge Fund","GARP","Active","Asia / Pacific","Japan"
"247","ENI.MI","2020-12-31","2001-09-30","0.0022","78555","825593.4","Monega Kapitalanlagegesellschaft mbH","Aggregate MFs","Investment Managers","LOW","LOW","46.8148","1114","1018","309","0.89","Investment Advisor",".","Active","Europe","Germany"
"248","ENI.MI","2020-12-31","2015-05-31","0.0022","77570","815241.3","Bantleon Bank AG","Aggregate MFs","Investment Managers","MED","MED","80.4842","2280","1445","1059","0.0","Investment Advisor",".","Active","Europe","Switzerland"
"249","ENI.MI","2020-09-30","2020-09-30","0.0021","75400","590908.26","Architas Multi-Manager Europe Limited","Aggregate MFs","Investment Managers",".",".",".","382","111","378","0.02","Investment Advisor",".","Active","Europe","Ireland"
"250","ENI.MI","2020-12-31","2017-12-31","0.002","72994","767148.69","Vestcor Inc","Shareholder Report","Investment Managers","LOW","LOW","49.9876","2656","1605","1472","0.02","Pension Fund","Core Value","Active","North America","Canada"
"251","ENI.MI","2020-12-31","2008-06-30","0.002","72104","757795.01","BG Fund Management Luxembourg S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","110.414","347","31","107","0.11","Investment Advisor","Core Growth","Active","Europe","Luxembourg"
"252","ENI.MI","2020-06-30","1997-03-31","0.002","71741","684061.02","Société Générale Gestion","Aggregate MFs","Investment Managers","HIGH","HIGH","103.061","340","58","422","0.14","Investment Advisor","Core Growth","Active","Europe","France"
"253","ENI.MI","2020-11-30","2003-12-31","0.002","71030","703471.17","J O Hambro Capital Management Limited","Aggregate MFs","Investment Managers","MED","MED","58.1345","2336","481","979","0.03","Investment Advisor/Hedge Fund","Core Value","Active","Europe","United Kingdom"
"254","ENI.MI","2019-06-30","2010-08-31","0.002","71000","1178894.12","Quintet Private Bank","Aggregate MFs","Investment Managers","LOW","LOW","13.5285","831","309","437","0.1","Bank and Trust",".","Active","Europe","Luxembourg"
"255","ENI.MI","2020-12-31","2001-06-30","0.002","70761","743680.41","NS Partners Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","48.4336","132","64","64","0.04","Investment Advisor/Hedge Fund","Growth","Active","Europe","United Kingdom"
"256","ENI.MI","2019-08-31","2019-01-31","0.0019","70140","1054412.31","Botswana Insurance Fund Management","Aggregate MFs","Investment Managers","LOW","LOW","0.3383","172","22","161","1.93","Investment Advisor/Hedge Fund","Hedge Fund","Active","Africa","Botswana"
"257","ENI.MI","2020-12-31","2015-12-31","0.0019","70002","735703.51","IST Investmentstiftung","Aggregate MFs","Investment Managers","MED","MED","96.9018","479","188","588","0.0","Foundation","Core Value","Active","Europe","Switzerland"
"258","ENI.MI","2020-09-30","1997-03-31","0.0019","69320","543259.42","JPMorgan Asset Management (Asia Pacific) Limited","Aggregate MFs","Investment Managers","MED","MED","65.9238","51","14","28","0.02","Investment Advisor/Hedge Fund","GARP","Active","Asia / Pacific","Hong Kong"
"259","ENI.MI","2020-12-31","2004-12-31","0.0019","69229","727579.48","Migros Bank Asset Management","Aggregate MFs","Investment Managers","MED","MED","70.7868","249","247","279","0.05","Investment Advisor","Core Growth","Active","Europe","Switzerland"
"260","ENI.MI","2020-12-31","2001-06-30","0.0019","69056","725761.29","Templeton Asset Management Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","48.4978","6834","2642","2405","0.0","Investment Advisor","Core Value","Active","Asia / Pacific","Singapore"
"261","ENI.MI","2020-12-31","1997-12-31","0.0019","68948","724626.24","Nordea Funds Oy","Aggregate MFs","Investment Managers","LOW","LOW","30.8263","174","8","62","0.36","Investment Advisor","GARP","Active","Europe","Finland"
"262","ENI.MI","2020-12-31","2018-03-31","0.0019","68834","723428.13","Leith Wheeler Investment Counsel Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","30.7226","3486","1319","882","0.65","Investment Advisor","Core Value","Active","North America","Canada"
"263","ENI.MI","2020-12-31","2003-06-30","0.0019","68000","714662.99","MainFirst Asset Management","Aggregate MFs","Investment Managers","MED","MED","69.9447","1149","561","610","0.03","Investment Advisor","Core Growth","Active","Europe","Germany"
"264","ENI.MI","2020-12-31","2005-12-31","0.0019","67202","706276.21","Grupo Catalana Occidente, S.A.","Aggregate MFs","Investment Managers","LOW","LOW","26.3991","482","174","400","0.05","Insurance Company","Yield","Active","Europe","Spain"
"265","ENI.MI","2019-05-31","2011-06-30","0.0018","66200","1003903.96","EARNEST Partners, LLC","Aggregate MFs","Investment Managers","LOW","LOW","26.5004","139","14","32","0.0","Investment Advisor/Hedge Fund","Core Value","Active","North America","United States"
"266","ENI.MI","2020-03-31","2017-03-31","0.0018","64700","657917.72","HSBC Global Asset Management (Bermuda) Limited","Aggregate MFs","Investment Managers","LOW","LOW","41.0868","2276","745","1789","0.11","Investment Advisor",".","Active","North America","Bermuda"
"267","ENI.MI","2020-12-31","2001-12-31","0.0017","62500","656859.37","Consultinvest Asset Management SGR S.p.A.","Aggregate MFs","Investment Managers","MED","MED","63.2997","931","147","411","2.9","Investment Advisor","Core Growth","Active","Europe","Italy"
"268","ENI.MI","2020-12-31","2007-03-31","0.0017","62330","655072.71","BlackRock Financial Management, Inc.","Aggregate MFs","Investment Managers","LOW","LOW","38.595","415","154","138","2.42","Investment Advisor/Hedge Fund","Core Growth","Active","North America","United States"
"269","ENI.MI","2019-05-31","1997-06-30","0.0017","62000","940212.17","Mackenzie Investments Europe Limited","Aggregate MFs","Investment Managers","MED","MED","81.0714","62","13","39","0.0","Investment Advisor","GARP","Active","Europe","Ireland"
"270","ENI.MI","2020-12-31","2000-12-31","0.0017","61836","649880.9","Acacia Inversion S.G.I.I.C., S.A.U.","Aggregate MFs","Investment Managers","MED","MED","89.5563","4006","1522","3283","0.51","Investment Advisor","GARP","Active","Europe","Spain"
"271","ENI.MI","2020-09-30","2017-06-30","0.0017","61500","481974.24","8a+ Investimenti SGR","Aggregate MFs","Investment Managers","LOW","LOW","43.0205","2068","426","1266","0.19","Investment Advisor/Hedge Fund","GARP","Active","Europe","Italy"
"272","ENI.MI","2020-12-31","2007-03-31","0.0017","60323","633979.64","Morgan Stanley Investment Management Inc. (US)","Aggregate MFs","Investment Managers","MED","MED","51.4486","197","1","21","0.35","Investment Advisor/Hedge Fund","GARP","Active","North America","United States"
"273","ENI.MI","2020-12-31","2006-12-31","0.0017","60164","632308.59","Apo Asset Management GmbH","Aggregate MFs","Investment Managers","LOW","LOW","49.5185","247","15","243","0.04","Investment Advisor",".","Active","Europe","Germany"
"274","ENI.MI","2020-12-31","2016-12-31","0.0017","60000","630585.0","CA Indosuez Gestion","Aggregate MFs","Investment Managers","LOW","LOW","34.733","875","147","1687","0.05","Investment Advisor",".","Active","Europe","France"
"275","ENI.MI","2020-12-31","1999-06-30","0.0017","60000","630585.0","CA Indosuez Wealth (Europe) S.A.","Aggregate MFs","Investment Managers","MED","MED","67.0751","1566","195","811","0.0","Bank and Trust","Core Value","Active","Europe","Luxembourg"
"276","ENI.MI","2020-12-31","2007-12-28","0.0017","59828","628777.32","Kairos Partners SGR S.p.A.","Aggregate MFs","Investment Managers","MED","MED","71.4114","1885","242","2022","0.05","Investment Advisor/Hedge Fund","GARP","Active","Europe","Italy"
"277","ENI.MI","2020-12-31","2004-12-31","0.0017","59708","627516.15","La Française AM","Aggregate MFs","Investment Managers","MED","MED","98.4556","221","88","86","0.0","Investment Advisor","GARP","Active","Europe","France"
"278","ENI.MI","2020-12-31","2008-05-31","0.0017","59623","626622.82","ClariVest Asset Management LLC","Aggregate MFs","Investment Managers","MED","MED","54.7353","512","84","256","0.35","Investment Advisor","GARP","Active","North America","United States"
"279","ENI.MI","2020-12-31","2007-12-31","0.0016","59021","620295.95","ABN AMRO Investment Solutions (AAIS)","Aggregate MFs","Investment Managers","MED","MED","63.5496","54","4","9","0.01","Investment Advisor","Growth","Active","Europe","France"
"280","ENI.MI","2020-11-30","2016-11-30","0.0016","58444","578821.19","Daiwa Asset Management (Singapore) Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","42.5782","446","257","496","0.0","Investment Advisor",".","Active","Asia / Pacific","Singapore"
"281","ENI.MI","2020-11-30","2015-08-31","0.0016","57803","572472.81","MLC Investments Limited","Aggregate MFs","Investment Managers","LOW","LOW","32.6942","600","202","413","0.0","Pension Fund","Growth","Active","Asia / Pacific","Australia"
"282","ENI.MI","2020-12-31","2009-06-30","0.0016","57519","604510.31","Albemarle Asset Management Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","0.0","1828","337","721","0.33","Investment Advisor/Hedge Fund","Core Value","Active","Europe","United Kingdom"
"283","ENI.MI","2020-12-31","2013-12-31","0.0016","57276","601956.44","Lyxor International Asset Management S.A.S. Deutschland_NLE","Aggregate MFs","Investment Managers","HIGH","HIGH","275.5907","275","39","74","0.0","Investment Advisor",".","Passive","Europe","Germany"
"284","ENI.MI","2020-09-30","2018-09-30","0.0015","56100","439654.55","Allianz Global Investors Asia Pacific Limited","Aggregate MFs","Investment Managers","HIGH","HIGH","141.757","56","1","10","2.74","Investment Advisor/Hedge Fund","Growth","Active","Asia / Pacific","Hong Kong"
"285","ENI.MI","2020-05-31","2005-03-31","0.0015","55000","495821.59","Hutchinson Lilley Investments LLP","Aggregate MFs","Investment Managers","HIGH","HIGH","194.7251","2099","412","1864","0.16","Investment Advisor","Specialty","Active","Europe","United Kingdom"
"286","ENI.MI","2020-12-31","2019-12-31","0.0015","52800","554914.8","Loreto Inversiones S.G.I.I.C, SAU","Aggregate MFs","Investment Managers","HIGH","HIGH","156.4001","619","621","10","0.15","Investment Advisor",".","Active","Europe","Spain"
"287","ENI.MI","2020-12-31","2000-09-30","0.0014","50000","525487.5","Gescooperativo, S.A., S.G.I.I.C.","Aggregate MFs","Investment Managers","MED","MED","60.7798","136","54","156","0.02","Investment Advisor","GARP","Active","Europe","Spain"
"288","ENI.MI","2019-09-30","1998-03-31","0.0013","48535","742306.22","Mapfre Inversión Dos, S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers","LOW","LOW","31.9765","665","207","332","0.05","Investment Advisor","Yield","Active","Europe","Spain"
