"","Instrument","Holdings Filing Date","Earliest Holdings Date","Holdings Pct Of Traded Shares Held","Investor Shares Held","Holdings Value Held","Investor Full Name","Holdings Filing Type","Investor Parent Type Description","Investor Turnover","Investor Turnover code","Investor Turnover %","Investor Portfolio Number Of Securities Held","Investor Portfolio Num Of  Securities Bought","Investor Portfolio Number Of Securities Sold","Holdings Percent of  Portfolio","Investor Type Description","Investor Investment Style Code","Investor Investment Orientation","Investor Address Region","Investor Address Country"
"399","ENI.MI","2017-06-30","2002-05-03","0.0013","47800","718558.28","CA Indosuez (Switzerland) S.A.","Aggregate MFs","Investment Managers","MED","MED","56.5988","101","24","77","0.0","Bank and Trust","GARP","Active","Europe","Switzerland"
"400","ENI.MI","2018-12-31","1997-12-31","0.0013","47400","745232.28","NBG Asset Management Mutual Funds Management Company S.A.","Aggregate MFs","Investment Managers","LOW","LOW","0.0","318","122","289","0.01","Investment Advisor","Core Value","Active","Europe","Greece"
"401","ENI.MI","2018-12-31","1997-03-31","0.0013","46147","725534.3","Swisscanto Fondsleitung AG","Aggregate MFs","Investment Managers","LOW","LOW","33.7482","130","11","54","0.71","Investment Advisor","GARP","Active","Europe","Switzerland"
"402","ENI.MI","2017-12-31","2010-08-31","0.0013","46000","761507.18","Rothschild Martin Maurel","Aggregate MFs","Investment Managers","LOW","LOW","0.3484","164","51","124","0.0","Investment Advisor","GARP","Active","Europe","France"
"403","ENI.MI","2018-12-31","2009-09-30","0.0013","45912","721837.65","Mandarine Gestion","Aggregate MFs","Investment Managers","HIGH","HIGH","131.4587","2072","534","1105","0.09","Investment Advisor","Growth","Active","Europe","France"
"404","ENI.MI","2018-12-31","1997-12-31","0.0013","45571","716476.38","Nykredit Bank AS","Aggregate MFs","Investment Managers","HIGH","HIGH","132.2366","173","67","179","0.01","Bank and Trust","Growth","Active","Europe","Denmark"
"405","ENI.MI","2018-11-30","2012-11-30","0.0012","45172","728145.37","Sumitomo Mitsui DS Asset Management Company, Limited","Aggregate MFs","Investment Managers","MED","MED","76.2141","615","296","346","0.03","Investment Advisor/Hedge Fund","GARP","Active","Asia / Pacific","Japan"
"406","ENI.MI","2018-12-31","2002-06-30","0.0012","45000","707499.0","HÖVELRAT Holding AG","Aggregate MFs","Investment Managers","LOW","LOW","21.2423","159","32","69","0.24","Investment Advisor","Yield","Active","Europe","Germany"
"407","ENI.MI","2018-12-31","2012-03-31","0.0012","45000","707499.0","Crossinvest SA","Aggregate MFs","Investment Managers","MED","MED","89.7757","867","71","714","0.0","Investment Advisor","Core Growth","Active","Europe","Switzerland"
"408","ENI.MI","2018-12-31","2004-12-31","0.0012","44730","703255.88","Bâloise Asset Management","Aggregate MFs","Investment Managers","LOW","LOW","0.0","102","29","254","0.21","Investment Advisor","Core Growth","Active","Europe","Switzerland"
"409","ENI.MI","2017-12-31","1998-12-31","0.0012","44457","735963.41","PineBridge Investments Europe Limited","Aggregate MFs","Investment Managers","LOW","LOW","4.5488","85","56","47","0.14","Investment Advisor","Core Value","Active","Europe","United Kingdom"
"410","ENI.MI","2018-01-31","2016-12-31","0.0012","44400","798831.48","Euregio Plus SGR S.p.A","Aggregate MFs","Investment Managers","LOW","LOW","0.0","1027","389","883","0.0","Investment Advisor",".","Active","Europe","Italy"
"411","ENI.MI","2018-12-31","2006-12-31","0.0012","44300","696493.46","Apo Asset Management GmbH","Aggregate MFs","Investment Managers","MED","MED","73.7165","331","97","279","0.01","Investment Advisor",".","Active","Europe","Germany"
"412","ENI.MI","2018-12-31","1997-03-31","0.0012","44109","693490.52","Metzler Asset Management GmbH","Aggregate MFs","Investment Managers","HIGH","HIGH","266.7097","1799","562","1402","0.01","Investment Advisor","Core Growth","Active","Europe","Germany"
"413","ENI.MI","2018-12-31","1997-03-31","0.0012","43754","687909.14","BayernInvest Kapitalanlagegesellschaft mbH","Aggregate MFs","Investment Managers","LOW","LOW","17.1222","55","0","5","1.54","Investment Advisor","Core Value","Active","Europe","Germany"
"414","ENI.MI","2018-12-31","2009-10-31","0.0012","43421","682673.65","WAVE Management AG","Aggregate MFs","Investment Managers","LOW","LOW","25.3849","326","93","343","0.17","Investment Advisor",".","Active","Europe","Germany"
"415","ENI.MI","2018-12-31","2012-06-30","0.0012","42503","668242.45","HuaAn Fund Management Co., Ltd.","Aggregate MFs","Investment Managers","HIGH","HIGH","133.125","360","7","26","0.0","Investment Advisor","Core Value","Active","Asia / Pacific","China (Mainland)"
"416","ENI.MI","2018-09-30","1998-03-31","0.0012","42262","798762.45","Edmond de Rothschild (Suisse) S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","115.5886","565","206","345","0.01","Bank and Trust","GARP","Active","Europe","Switzerland"
"417","ENI.MI","2018-12-31","2017-08-31","0.0012","42000","660332.4","EGAMO","Aggregate MFs","Investment Managers","LOW","LOW","0.0","1370","432","1150","1.59","Investment Advisor",".","Active","Europe","France"
"418","ENI.MI","2018-12-31","1998-09-30","0.0011","41780","656873.52","Jyske Invest Fund Management A/S","Aggregate MFs","Investment Managers","MED","MED","83.7928","506","259","276","0.01","Investment Advisor","Core Growth","Active","Europe","Denmark"
"419","ENI.MI","2018-03-31","2001-06-24","0.0011","41583","730850.33","Deutsche Bank AG (Germany)","Aggregate MFs","Investment Managers","LOW","LOW","21.4317","244","63","377","0.18","Bank and Trust","GARP","Active","Europe","Germany"
"420","ENI.MI","2018-10-31","2016-12-31","0.0011","40511","719621.2","Global X Management (AUS) Limited","Aggregate MFs","Investment Managers","MED","MED","69.3057","98","1","59","0.0","Investment Advisor","Index","Passive","Asia / Pacific","Australia"
"421","ENI.MI","2018-12-31","2006-06-30","0.0011","40500","636749.1","Ceresio Investors","Aggregate MFs","Investment Managers","MED","MED","75.7777","193","66","160","0.0","Investment Advisor/Hedge Fund","Specialty","Active","Europe","United Kingdom"
"422","ENI.MI","2018-09-30","2007-03-31","0.0011","40000","756012.0","ATL 12 Capital Gestión SGIIC, S.A.","Aggregate MFs","Investment Managers","LOW","LOW","33.5699","137","32","133","0.35","Investment Advisor","Core Growth","Active","Europe","Spain"
"423","ENI.MI","2018-05-31","2017-06-30","0.0011","40000","724316.0","Fürstlich Castell'sche Bank Credit Casse AG","Aggregate MFs","Investment Managers","MED","MED","51.0273","1849","974","979","0.0","Bank and Trust","Core Value","Active","Europe","Germany"
"424","ENI.MI","2018-02-28","1997-12-31","0.0011","40000","668861.41","LLB Invest Kapitalanlagegesellschaft m.b.H.","Aggregate MFs","Investment Managers","HIGH","HIGH","114.2305","2052","1167","411","0.0","Investment Advisor","GARP","Active","Europe","Austria"
"425","ENI.MI","2018-12-31","2010-09-30","0.0011","38981","612867.08","Valiant Bank AG","Aggregate MFs","Investment Managers","LOW","LOW","37.9307","1266","623","1671","0.01","Investment Advisor","Core Growth","Active","Europe","Switzerland"
"426","ENI.MI","2017-08-31","2010-09-30","0.0011","38838","609092.47","BNY Mellon Asset Management","Aggregate MFs","Investment Managers","LOW","LOW","11.0713","1484","619","1167","0.88","Investment Advisor","Income Value","Active","North America","United States"
"427","ENI.MI","2018-12-31","2018-06-30","0.001","38000","597443.6","WBS Hünicke Vermögensverwaltung GmbH","Aggregate MFs","Investment Managers","MED","MED","60.956","189","60","239","0.17","Investment Advisor",".","Active","Europe","Germany"
"428","ENI.MI","2018-12-31","1997-03-31","0.001","37719","593027.24","Santander Private Banking Gestion, S.A., S.G.I.I.C.","Aggregate MFs","Investment Managers","LOW","LOW","41.3873","379","109","165","0.0","Investment Advisor","Core Value","Active","Europe","Spain"
"429","ENI.MI","2018-12-31","2013-12-31","0.001","37525","589975.56","Andbank Wealth Management, SGIIC, S.A.U.","Aggregate MFs","Investment Managers","MED","MED","58.5157","718","98","132","3.29","Investment Advisor",".","Active","Europe","Spain"
"430","ENI.MI","2018-06-30","2009-03-31","0.001","37500","696866.25","Baader Bank AG","Aggregate MFs","Investment Managers","LOW","LOW","27.437","237","152","130","0.09","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Germany"
"431","ENI.MI","2018-11-30","2009-09-30","0.001","37030","596901.38","Deutsche Bank (Suisse) SA","Aggregate MFs","Investment Managers","MED","MED","76.0305","940","324","916","0.44","Bank and Trust","GARP","Active","Europe","Switzerland"
"432","ENI.MI","2018-12-31","2012-11-30","0.001","37000","581722.95","Erste Asset Management GmbH","Aggregate MFs","Investment Managers","HIGH","HIGH","103.3116","105","2","67","1.89","Investment Advisor",".","Active","Europe","Austria"
"433","ENI.MI","2018-12-31","1997-06-30","0.001","36000","566000.71","Palatine Asset Management","Aggregate MFs","Investment Managers","MED","MED","91.908","89","2","136","0.0","Investment Advisor","GARP","Active","Europe","France"
"434","ENI.MI","2017-12-31","2016-12-31","0.001","35066","580500.23","Mirae Asset Global Investments (Hong Kong) Limited","Aggregate MFs","Investment Managers","HIGH","HIGH","107.2995","286","63","179","0.4","Investment Advisor","Core Value","Active","Asia / Pacific","Hong Kong"
"435","ENI.MI","2018-12-31","2004-03-31","0.001","35000","550277.0","Cornèr Banca S.A.","Aggregate MFs","Investment Managers","MED","MED","66.7346","1093","551","1116","0.62","Bank and Trust","GARP","Active","Europe","Switzerland"
"436","ENI.MI","2017-03-31","1997-06-30","0.0009","34467","563401.03","Gutmann Kapitalanlage Aktiengesellschaft","Aggregate MFs","Investment Managers",".",".",".","104","46","90","0.04","Investment Advisor","Core Value","Active","Europe","Austria"
"437","ENI.MI","2017-12-31","2012-10-31","0.0009","34200","566163.9","Wargny-BBR S.A.","Aggregate MFs","Investment Managers",".",".",".","105","40","78","0.0","Investment Advisor",".","Active","Europe","France"
"438","ENI.MI","2018-12-31","2008-09-30","0.0009","34144","536818.8","Banca Popolare di Sondrio (Suisse) S.A.","Aggregate MFs","Investment Managers","LOW","LOW","30.7686","1013","276","558","0.33","Bank and Trust","Core Growth","Active","Europe","Switzerland"
"439","ENI.MI","2018-11-30","2002-09-30","0.0009","34112","549864.84","INVESCO Asset Management (Japan) Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","38.573","316","118","1368","0.18","Investment Advisor","Yield","Active","Asia / Pacific","Japan"
"440","ENI.MI","2018-12-31","2018-06-30","0.0009","33000","518832.6","Pure Capital S.A.","Aggregate MFs","Investment Managers","MED","MED","53.1548","171","3","94","0.02","Investment Advisor",".","Active","Europe","Luxembourg"
"441","ENI.MI","2018-12-31","2008-09-30","0.0009","33000","518832.6","Sycomore Asset Management","Aggregate MFs","Investment Managers","MED","MED","56.6953","1731","594","1353","0.0","Investment Advisor","GARP","Active","Europe","France"
"442","ENI.MI","2018-12-31","2013-10-31","0.0009","32957","518157.93","Harris Associates L.P.","Aggregate MFs","Investment Managers","LOW","LOW","28.757","332","271","62","0.02","Investment Advisor/Hedge Fund","Core Value","Active","North America","United States"
"443","ENI.MI","2018-09-30","2000-09-30","0.0009","32700","618039.81","Popular Gestión Privada S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers","LOW","LOW","36.7808","626","202","1798","0.09","Investment Advisor","GARP","Active","Europe","Spain"
"444","ENI.MI","2018-12-31","2016-09-30","0.0009","32428","509839.5","Rothschild & Co Asset Management US INC.","Aggregate MFs","Investment Managers","LOW","LOW","43.7123","2998","987","672","0.0","Investment Advisor/Hedge Fund","Deep Value","Active","North America","United States"
"445","ENI.MI","2018-09-30","2014-09-30","0.0009","32020","605186.07","Russell Investments Canada Limited","Aggregate MFs","Investment Managers","LOW","LOW","42.7929","4468","2913","1859","0.0","Investment Advisor",".","Active","North America","Canada"
"446","ENI.MI","2018-09-30","2017-09-30","0.0009","31975","604335.55","Sun Life Global Investments (Canada) Inc.","Aggregate MFs","Investment Managers","LOW","LOW","34.4517","77","19","1","0.3","Investment Advisor",".","Active","North America","Canada"
"447","ENI.MI","2018-12-31","2017-06-30","0.0009","31480","494934.86","BetaShares Capital Ltd.","Aggregate MFs","Investment Managers","MED","MED","71.8035","3745","850","1775","0.03","Investment Advisor","Index","Passive","Asia / Pacific","Australia"
"448","ENI.MI","2018-12-31","2004-12-31","0.0009","31000","487388.2","Equigest","Aggregate MFs","Investment Managers","LOW","LOW","30.6023","2442","581","2111","0.0","Investment Advisor",".","Active","Europe","France"
"449","ENI.MI","2018-12-31","2009-06-30","0.0008","30865","485265.7","Swiss Rock Asset Management AG","Aggregate MFs","Investment Managers","LOW","LOW","30.3199","5198","3718","885","0.03","Investment Advisor","Deep Value","Active","Europe","Switzerland"
"450","ENI.MI","2018-12-31","1997-03-31","0.0008","30806","484338.09","Insight Investment Management (Global) Limited","Aggregate MFs","Investment Managers","MED","MED","68.1617","58","2","10","0.06","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","United Kingdom"
"451","ENI.MI","2018-04-30","2000-03-31","0.0008","30800","602592.76","PineBridge Investments Japan Co., Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","38.8736","657","152","395","0.25","Investment Advisor",".","Active","Asia / Pacific","Japan"
"452","ENI.MI","2018-12-31","1998-03-31","0.0008","30499","479512.66","Oddo BHF Asset Management S.A.S","Aggregate MFs","Investment Managers","MED","MED","55.9059","5221","4099","1342","0.09","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","France"
"453","ENI.MI","2018-12-31","2018-03-31","0.0008","30206","474904.77","Leith Wheeler Investment Counsel Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","21.0701","1798","1328","587","0.0","Investment Advisor","Core Value","Active","North America","Canada"
"454","ENI.MI","2018-12-31","2014-06-30","0.0008","30000","471666.0","Tresides Asset Management GmbH","Aggregate MFs","Investment Managers","MED","MED","92.5974","2141","1434","1350","0.94","Investment Advisor",".","Active","Europe","Germany"
"455","ENI.MI","2018-06-30","2018-06-30","0.0008","30000","557493.0","Banque Pictet & Cie S.A.","Aggregate MFs","Investment Managers","LOW","LOW","33.334","1652","1168","442","1.13","Investment Advisor",".","Active","Europe","Switzerland"
"456","ENI.MI","2018-12-31","2017-03-31","0.0008","30000","471666.0","Swiss Financial Research AG","Aggregate MFs","Investment Managers","LOW","LOW","31.0668","898","629","470","0.0","Investment Advisor",".","Active","Europe","Switzerland"
"457","ENI.MI","2018-12-31","2000-03-31","0.0008","30000","471666.0","Montepio Gestão de Activos - SGFI, S.A.","Aggregate MFs","Investment Managers","LOW","LOW","21.4741","106","3","17","0.0","Investment Advisor",".","Active","Europe","Portugal"
"458","ENI.MI","2018-12-31","2000-06-30","0.0008","30000","471667.26","Oudart Gestion_NLE","Aggregate MFs","Investment Managers","LOW","LOW","46.4804","172","40","64","0.02","Investment Advisor",".","Active","Europe","France"
"459","ENI.MI","2018-12-31","2000-06-30","0.0008","29850","469307.67","Banque SYZ S.A.","Aggregate MFs","Investment Managers","MED","MED","59.5868","365","165","171","0.03","Bank and Trust","GARP","Active","Europe","Switzerland"
"460","ENI.MI","2018-12-31","2012-08-31","0.0008","29767","468003.98","ARTS Asset Management GmbH","Aggregate MFs","Investment Managers","HIGH","HIGH","399.4139","559","313","477","0.0","Investment Advisor",".","Active","Europe","Austria"
"461","ENI.MI","2018-12-31","2017-12-31","0.0008","29605","465455.73","PGIM Investments LLC","Aggregate MFs","Investment Managers","LOW","LOW","23.7731","1247","474","1413","0.0","Investment Advisor",".","Active","North America","United States"
"462","ENI.MI","2018-09-30","2000-12-31","0.0008","29584","559146.48","Acacia Inversion S.G.I.I.C., S.A.U.","Aggregate MFs","Investment Managers","MED","MED","91.0987","480","157","283","0.0","Investment Advisor","GARP","Active","Europe","Spain"
"463","ENI.MI","2017-06-30","2017-06-30","0.0008","29455","442785.23","Pairstech Capital Management LLP","Aggregate MFs","Investment Managers",".",".",".","141","20","44","0.12","Investment Advisor/Hedge Fund",".","Active","Europe","United Kingdom"
"464","ENI.MI","2018-12-31","2015-09-30","0.0008","28797","452752.19","Vescore AG","Aggregate MFs","Investment Managers","LOW","LOW","0.0","2903","1126","1679","0.0","Investment Advisor",".","Active","Europe","Switzerland"
"465","ENI.MI","2018-12-31","2001-03-31","0.0008","28532","448585.81","Quoniam Asset Management GmbH","Aggregate MFs","Investment Managers","MED","MED","80.9568","96","52","36","0.0","Investment Advisor/Hedge Fund","Yield","Passive","Europe","Germany"
"466","ENI.MI","2018-12-31","2018-06-30","0.0008","28429","446966.42","First Asset Investment Management, Inc._NLE","Aggregate MFs","Investment Managers","MED","MED","62.441","101","3","21","0.01","Investment Advisor",".","Active","North America","Canada"
"467","ENI.MI","2018-12-31","1997-12-31","0.0008","28222","443711.93","Nordea Funds Oy","Aggregate MFs","Investment Managers","LOW","LOW","38.0537","48","38","235","0.02","Investment Advisor","GARP","Active","Europe","Finland"
"468","ENI.MI","2018-12-31","2018-11-30","0.0008","27757","436401.11","Osmosis Investment Management LLP","Aggregate MFs","Investment Managers","LOW","LOW","0.0","38","6","49","0.0","Investment Advisor",".","Active","Europe","United Kingdom"
"469","ENI.MI","2018-12-31","2018-09-30","0.0008","27489","432187.56","CWB Mclean & Partners Wealth Management Ltd.","Aggregate MFs","Investment Managers","MED","MED","64.4489","1599","281","158","0.13","Investment Advisor","Growth","Active","North America","Canada"
"470","ENI.MI","2018-12-31","2018-06-30","0.0007","26743","420458.79","Bank Dierickx Leys N.V.","Aggregate MFs","Investment Managers","LOW","LOW","0.0","912","265","870","0.02","Investment Advisor",".","Active","Europe","Belgium"
"471","ENI.MI","2018-12-31","2015-05-31","0.0007","26740","420411.63","Bantleon Bank AG","Aggregate MFs","Investment Managers","MED","MED","98.7091","296","186","150","0.06","Investment Advisor",".","Active","Europe","Switzerland"
"472","ENI.MI","2017-09-30","2000-12-31","0.0007","26636","440471.54","Lingohr & Partner Asset Management GmbH","Aggregate MFs","Investment Managers","MED","MED","63.6119","345","90","73","0.0","Investment Advisor","Core Value","Active","Europe","Germany"
"473","ENI.MI","2018-12-31","2015-09-30","0.0007","26568","417707.41","Agincourt Capital Management, L.L.C.","Aggregate MFs","Investment Managers","MED","MED","67.798","926","415","984","0.0","Investment Advisor","Yield","Active","North America","United States"
"474","ENI.MI","2018-12-31","2001-06-30","0.0007","26216","412173.2","Kathrein Privatbank Aktiengesellschaft","Aggregate MFs","Investment Managers","HIGH","HIGH","134.4572","157","33","162","0.0","Bank and Trust","Core Growth","Active","Europe","Austria"
"475","ENI.MI","2018-12-31","2013-03-31","0.0007","26000","408777.2","Aramea Asset Management AG","Aggregate MFs","Investment Managers","MED","MED","51.1073","287","142","99","0.0","Investment Advisor/Hedge Fund","Deep Value","Active","Europe","Germany"
"476","ENI.MI","2017-06-30","2007-12-31","0.0007","25900","389344.34","Aberdeen Asset Management (Edinburgh)","Aggregate MFs","Investment Managers","MED","MED","80.9642","604","350","321","0.05","Investment Advisor","Core Value","Active","Europe","United Kingdom"
"477","ENI.MI","2017-07-31","2007-03-31","0.0007","25749","407611.82","World Asset Management, Inc.","Aggregate MFs","Investment Managers","LOW","LOW","20.9609","242","51","147","0.04","Investment Advisor","Index","Passive","North America","United States"
"478","ENI.MI","2018-12-31","2001-06-30","0.0007","25300","397771.66","GNB Gestão de Ativos","Aggregate MFs","Investment Managers","MED","MED","68.9465","145","129","2","0.06","Investment Advisor","Core Growth","Active","Europe","Portugal"
"479","ENI.MI","2018-12-31","2018-12-31","0.0007","25000","393055.0","Clay Asset Management SAS","Aggregate MFs","Investment Managers",".",".",".","497","133","907","0.16","Investment Advisor",".","Active","Europe","France"
"480","ENI.MI","2018-02-28","2018-02-28","0.0007","25000","418037.5","Schelhammer Capital Bank AG","Aggregate MFs","Investment Managers","MED","MED","61.255","1953","748","981","0.16","Bank and Trust",".","Active","Europe","Austria"
"481","ENI.MI","2018-12-31","2007-03-31","0.0007","23996","377270.92","AXA Rosenberg Investment Management LLC","Aggregate MFs","Investment Managers","MED","MED","55.6907","2016","593","1344","0.09","Investment Advisor/Hedge Fund","Core Value","Passive","North America","United States"
"482","ENI.MI","2018-12-31","2015-05-31","0.0007","23801","374204.08","GAM (Italia) SGR S.p.A.","Aggregate MFs","Investment Managers","MED","MED","60.3668","448","117","772","0.01","Investment Advisor/Hedge Fund",".","Active","Europe","Italy"
"483","ENI.MI","2018-12-31","2007-03-31","0.0006","23325","366720.32","Boston Partners","Aggregate MFs","Investment Managers","LOW","LOW","47.5163","194","5","108","0.01","Investment Advisor/Hedge Fund","Deep Value","Active","North America","United States"
"484","ENI.MI","2018-12-31","1997-06-30","0.0006","23206","364850.35","Kredietrust Luxembourg S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","129.6632","1463","674","1622","0.0","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","Luxembourg"
"485","ENI.MI","2018-05-31","2007-09-30","0.0006","23082","417966.55","New York Life Investment Management, LLC","Aggregate MFs","Investment Managers","MED","MED","78.1642","766","310","548","0.0","Investment Advisor","Core Growth","Active","North America","United States"
"486","ENI.MI","2018-12-31","2014-06-30","0.0006","22989","361437.66","DekaBank Deutsche Girozentrale Luxembourg S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","134.2495","228","117","195","0.0","Investment Advisor",".","Active","Europe","Luxembourg"
"487","ENI.MI","2018-12-31","2004-12-31","0.0006","22753","357727.22","La Française AM","Aggregate MFs","Investment Managers","LOW","LOW","49.5902","600","218","593","0.0","Investment Advisor","GARP","Active","Europe","France"
"488","ENI.MI","2018-12-31","2017-09-30","0.0006","22706","356988.27","Horizon Investments, LLC","Aggregate MFs","Investment Managers","HIGH","HIGH","178.3489","290","37","96","0.03","Investment Advisor",".","Active","North America","United States"
"489","ENI.MI","2018-09-30","2018-09-30","0.0006","22000","415806.6","Active Niche Funds S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","117.1611","254","51","346","0.01","Investment Advisor","Growth","Active","Europe","Switzerland"
"490","ENI.MI","2018-12-31","2007-12-31","0.0006","22000","345888.4","Cholet Dupont Asset Management","Aggregate MFs","Investment Managers","LOW","LOW","29.844","386","135","386","0.03","Investment Advisor","Core Growth","Active","Europe","France"
"491","ENI.MI","2018-12-31","2015-12-31","0.0006","21945","345023.68","Calvert Research and Management","Aggregate MFs","Investment Managers","LOW","LOW","43.0672","2122","965","1212","0.0","Investment Advisor","Core Value","Active","North America","United States"
"492","ENI.MI","2018-12-31","1997-03-31","0.0006","21686","340952.54","Ostrum Asset Management","Aggregate MFs","Investment Managers","MED","MED","89.2643","3002","1840","2873","0.0","Investment Advisor","Core Value","Active","Europe","France"
"493","ENI.MI","2018-12-31","2007-03-31","0.0006","21279","334553.59","Morgan Stanley Investment Management Inc. (US)","Aggregate MFs","Investment Managers","MED","MED","53.3136","511","461","31","0.0","Investment Advisor/Hedge Fund","GARP","Active","North America","United States"
"494","ENI.MI","2018-12-31","2017-10-31","0.0006","21077","331376.81","Milliman Financial Risk Management, LLC","Aggregate MFs","Investment Managers","LOW","LOW","38.7616","8947","4309","4817","0.0","Investment Advisor/Hedge Fund","Hedge Fund","Active","North America","United States"
"495","ENI.MI","2018-12-31","1999-03-31","0.0006","21000","330166.2","ICON Advisers, Inc.","Aggregate MFs","Investment Managers","MED","MED","64.5119","222","98","124","0.02","Investment Advisor/Hedge Fund","Specialty","Active","North America","United States"
"496","ENI.MI","2017-11-30","2001-12-31","0.0006","21000","345172.8","Banca Finnat Euramerica S.p.A.","Aggregate MFs","Investment Managers","LOW","LOW","0.0166","1531","960","2533","0.0","Bank and Trust","Core Growth","Active","Europe","Italy"
"497","ENI.MI","2018-06-30","2016-02-29","0.0006","20589","382607.45","Adroit Investment Management, Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","24.9928","1892","289","1145","0.0","Investment Advisor","Yield","Active","North America","Canada"
"498","ENI.MI","2018-12-31","2006-03-31","0.0006","20500","322305.1","Spuerkeess Asset Management","Aggregate MFs","Investment Managers","MED","MED","50.9226","526","128","535","0.0","Investment Advisor","Core Value","Active","Europe","Luxembourg"
"499","ENI.MI","2018-12-31","2008-09-30","0.0006","20309","319302.16","Van Eck Associates Corporation","Aggregate MFs","Investment Managers","LOW","LOW","33.0234","153","25","31","0.06","Investment Advisor/Hedge Fund","Index","Passive","North America","United States"
"500","ENI.MI","2018-12-31","2007-09-30","0.0006","20060","315387.33","Cohen & Steers Capital Management, Inc.","Aggregate MFs","Investment Managers","MED","MED","56.968","1443","597","1106","0.0","Investment Advisor/Hedge Fund","Sector Specific","Active","North America","United States"
"501","ENI.MI","2018-12-31","2017-04-30","0.0006","20039","315057.17","Plato Investment Management Limited","Aggregate MFs","Investment Managers","HIGH","HIGH","162.5938","310","212","387","0.0","Investment Advisor","Yield","Passive","Asia / Pacific","Australia"
"502","ENI.MI","2018-12-31","2015-10-31","0.0006","20032","314947.95","DBX Advisors LLC.","Aggregate MFs","Investment Managers","HIGH","HIGH","137.2883","1762","916","923","0.0","Investment Advisor",".","Active","North America","United States"
"503","ENI.MI","2017-06-30","2008-09-30","0.0006","20000","300652.0","Laplace Investment GmbH","Aggregate MFs","Investment Managers",".",".",".","757","424","482","0.0","Investment Advisor","Core Value","Active","Europe","Germany"
"504","ENI.MI","2018-12-31","2018-12-31","0.0006","20000","314444.0","PMG Fonds Management AG","Aggregate MFs","Investment Managers","MED","MED","51.26","141","5","10","0.0","Investment Advisor","GARP","Active","Europe","Switzerland"
"505","ENI.MI","2018-12-31","2018-12-31","0.0005","19625","308548.18","Montaigne Capital SAS","Aggregate MFs","Investment Managers","LOW","LOW","44.9783","317","182","935","0.0","Investment Advisor",".","Active","Europe","France"
"506","ENI.MI","2018-12-31","2004-12-31","0.0005","19341","304083.07","Pekao Towarzystwo Funduszy Inwestycyjnych SA","Aggregate MFs","Investment Managers","LOW","LOW","37.268","136","68","185","0.01","Investment Advisor","GARP","Active","Europe","Poland"
"507","ENI.MI","2018-12-31","1997-12-31","0.0005","19105","300372.63","Alte Leipziger Trust Investment-Gesellschaft mbH","Aggregate MFs","Investment Managers","HIGH","HIGH","101.4125","243","87","202","0.0","Investment Advisor","GARP","Active","Europe","Germany"
"508","ENI.MI","2018-12-31","2004-06-30","0.0005","19015","298957.63","Gesiuris Asset Management S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers","MED","MED","61.3416","738","190","502","0.0","Investment Advisor",".","Active","Europe","Spain"
"509","ENI.MI","2018-09-30","2000-12-31","0.0005","18600","351545.58","Gestifonsa S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers","MED","MED","75.6417","265","90","977","0.01","Investment Advisor","Core Value","Active","Europe","Spain"
"510","ENI.MI","2018-12-31","2018-06-30","0.0005","18287","287511.87","MD Financial Management Inc.","Aggregate MFs","Investment Managers","LOW","LOW","45.5474","439","176","728","0.08","Investment Advisor",".","Active","North America","Canada"
"511","ENI.MI","2018-12-31","2001-06-30","0.0005","17874","281018.6","Ecofi Investissements S.A","Aggregate MFs","Investment Managers","MED","MED","77.9378","320","135","305","0.0","Investment Advisor","Yield","Active","Europe","France"
"512","ENI.MI","2018-12-31","2018-05-31","0.0005","17329","272450.0","Robeco Hong Kong Limited","Aggregate MFs","Investment Managers","MED","MED","60.2029","841","355","673","0.0","Investment Advisor",".","Active","Asia / Pacific","Hong Kong"
"513","ENI.MI","2017-06-30","2011-06-30","0.0005","17230","259011.7","Informed Portfolio Management AB","Aggregate MFs","Investment Managers","LOW","LOW","0.0","357","76","203","0.02","Investment Advisor/Hedge Fund","Yield","Active","Europe","Sweden"
"514","ENI.MI","2018-12-31","2018-12-31","0.0005","17138","269447.78","Fideas CAPITAL","Aggregate MFs","Investment Managers",".",".",".","276","90","325","0.0","Investment Advisor",".","Active","Europe","France"
"515","ENI.MI","2018-12-31","2018-06-30","0.0005","17090","268692.4","1875 Finance SA","Aggregate MFs","Investment Managers",".",".",".","1072","224","1057","0.0","Investment Advisor",".","Active","Europe","Switzerland"
